full_id,osm_id,osm_type,highway,old_name,maxheight,bridge_nam,lit,name_ja,embankment,maxspeed_t,motorroad,tunnel,motorcycle,motor_vehi,horse,foot,bicycle,cycleway_r,sidewalk,surface,cycleway_b,junction,ref_en,layer,bridge,oneway,maxspeed,lanes,ref_zh,ref,name_zh,name_en,name,xcoord,ycoord
w175853588,"175853588",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.104313200000007,23.234056400000000
w175853588,"175853588",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.104421099999996,23.234732900000001
w175853588,"175853588",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.104480600000002,23.235105999999998
w175853588,"175853588",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.104646099999997,23.236044400000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096923200000006,23.198543099999998
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096924999999999,23.197965000000000
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096934500000003,23.193953600000000
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096938199999997,23.192736000000000
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096943499999995,23.192159100000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096947000000000,23.191582700000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096944300000004,23.191400600000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096906700000005,23.190964399999999
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096882899999997,23.190367899999998
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096824299999994,23.189436000000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096748700000006,23.188763600000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096575999999999,23.187537899999999
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096349300000000,23.186285000000002
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.095968700000000,23.184709500000000
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.095499000000004,23.183133900000001
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.095331700000003,23.182689799999999
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.094765800000005,23.181193000000000
w175853592,"175853592",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.094182599999996,23.179919999999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103391799999997,23.223073100000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103140600000003,23.222166000000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103116900000003,23.222118300000002
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103093200000004,23.222070800000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103085399999998,23.222055099999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103059299999998,23.221986200000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103030599999997,23.221910600000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.102886999999996,23.221532000000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.102445200000005,23.220527600000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101988100000000,23.219643200000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101662700000006,23.219063599999998
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101589300000001,23.218930799999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101408000000006,23.218606900000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100884600000001,23.217708200000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100560799999997,23.217143499999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100215100000000,23.216552100000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.099875100000006,23.216027799999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.099678600000004,23.215671000000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.099387199999995,23.215191000000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098976699999994,23.214390300000002
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098755199999999,23.213943700000002
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098546499999998,23.213498399999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098420599999997,23.213148400000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098251200000007,23.212778000000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098123000000001,23.212418199999998
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098101999999997,23.212310800000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.098019500000007,23.211980700000002
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097984400000001,23.211862600000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097796900000006,23.211407699999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097695299999998,23.211019000000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097576000000004,23.210706099999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097469099999998,23.210057299999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097390000000004,23.209683900000002
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097351799999998,23.209323500000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097199799999999,23.208117900000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.097107800000003,23.207274699999999
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096965499999996,23.205341700000002
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096945000000005,23.204343200000000
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096921300000005,23.203226600000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096920200000000,23.202132200000001
w175853594,"175853594",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.096935500000001,23.200859999999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.099535000000003,23.213703599999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.099691500000006,23.214202199999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.099890200000004,23.214727400000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100077299999995,23.215295699999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100261399999994,23.215672099999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100423300000003,23.216040899999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100581000000005,23.216353999999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.100811699999994,23.216795900000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101050499999999,23.217257000000000
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101293699999999,23.217737000000000
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101857899999999,23.218801200000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.101940999999997,23.218955099999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.102014199999999,23.219093000000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.102247000000006,23.219482400000000
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.102562800000001,23.220093599999998
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103008599999995,23.221062100000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103217599999994,23.221569500000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103305500000005,23.221817600000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103334000000004,23.221897999999999
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103367000000006,23.221988400000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103387699999999,23.222045000000001
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103459500000000,23.222231099999998
w175853598,"175853598",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.103659399999998,23.222891499999999
w175854632,"175854632",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.249641100000005,22.972078300000000
w175854632,"175854632",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.249863399999995,22.972005100000001
w175854632,"175854632",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.250149399999998,22.971911599999999
w175854632,"175854632",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.250576800000005,22.971766599999999
w175854632,"175854632",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.250845200000001,22.971692000000001
w175854632,"175854632",way,secondary,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.251279600000004,22.971607899999999
w175854639,"175854639",way,secondary,,,,,,,TW:urban,,,,,,,,,,asphalt,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.248403600000003,22.972535400000002
w175854639,"175854639",way,secondary,,,,,,,TW:urban,,,,,,,,,,asphalt,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.248263399999999,22.972581399999999
w175854639,"175854639",way,secondary,,,,,,,TW:urban,,,,,,,,,,asphalt,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.248163399999996,22.972608999999999
w175854639,"175854639",way,secondary,,,,,,,TW:urban,,,,,,,,,,asphalt,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.245910300000006,22.973258900000001
w175854639,"175854639",way,secondary,,,,,,,TW:urban,,,,,,,,,,asphalt,,,,,,yes,,,,"182",?????????,Zhongshan Road,?????????,120.245175300000000,22.973479999999999
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089420899999993,23.159055599999999
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089412999999993,23.158531300000000
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089404900000005,23.157779600000001
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089405299999996,23.157012699999999
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089384699999997,23.156024599999999
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089353399999993,23.154887400000000
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089355900000001,23.153878200000001
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089357699999994,23.153722500000001
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089357899999996,23.153639299999998
w176492362,"176492362",way,secondary,,,,,,,,,,,,,,,,,,,,173A,,,yes,,,173???,173???,,,,120.089361499999995,23.153497999999999
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.355948200000000,23.099386200000001
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356015900000003,23.098677800000001
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356027100000006,23.098615700000000
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356039699999997,23.098567700000000
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356050900000000,23.098521000000002
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356079600000001,23.098463599999999
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356129199999998,23.098395700000001
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356167200000002,23.098355300000001
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356218400000003,23.098316700000002
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356317000000004,23.098261800000000
w177085537,"177085537",way,secondary,,,,,,,,,,,,,,,,,,,,178A,,,,,,178???,178???,,,,120.356934300000006,23.097981499999999
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.334510499999993,23.163347600000002
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.335073899999998,23.163036399999999
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.335364299999995,23.162931799999999
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.336008600000000,23.162744400000001
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.336452399999999,23.162723499999998
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.336939999999998,23.162745500000000
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.337360399999994,23.162758700000001
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.337622600000003,23.162774899999999
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.338265300000003,23.162864599999999
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.338859099999993,23.162960600000002
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.339580499999997,23.163088500000001
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.339753700000003,23.163187099999998
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.340328499999998,23.163306700000000
w177447181,"177447181",way,secondary,,,,,,,,,,,,,,,,,,,,171B,"1",,yes,,"1",171???,171???,,,,120.340671200000003,23.163420599999998
w177645048,"177645048",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"171;???119",,,,120.357452300000006,23.181993299999998
w177645048,"177645048",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"171;???119",,,,120.357990299999997,23.181939600000000
w177645048,"177645048",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"171;???119",,,,120.358554600000005,23.181893899999999
w177645048,"177645048",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"171;???119",,,,120.358952200000004,23.181873899999999
w177645048,"177645048",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"171;???119",,,,120.359164399999997,23.181856100000001
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.350731499999995,23.212394900000000
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.350863200000006,23.212418400000001
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.351121000000006,23.212475900000001
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.351381200000006,23.212535599999999
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.351649499999994,23.212607800000001
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.352091200000004,23.212709400000001
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.352174199999993,23.212727800000000
w177648031,"177648031",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.352259000000004,23.212745699999999
w177648034,"177648034",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.356038200000000,23.212579399999999
w177648034,"177648034",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.356696999999997,23.212571199999999
w177648034,"177648034",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.357425399999997,23.212547199999999
w177648034,"177648034",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.357867400000003,23.212540600000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.357998699999996,23.212577499999998
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.358329699999999,23.212577700000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.358498100000006,23.212576100000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.358885599999994,23.212578600000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.360516599999997,23.212633700000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.361125200000004,23.212655200000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.361548499999998,23.212674300000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.361638799999994,23.212687200000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.361706900000001,23.212705900000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.361791699999998,23.212735400000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362276399999999,23.212956200000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362340700000004,23.212985499999998
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362406399999998,23.213007300000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362508599999998,23.213036800000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362615399999996,23.213062200000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362690799999996,23.213076200000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362831400000005,23.213089700000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.362903299999999,23.213091400000000
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.363014100000001,23.213088500000001
w177727668,"177727668",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,,,,"171","171",,,,120.363328600000003,23.213073800000000
w177727669,"177727669",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.356744100000000,23.212672200000000
w177727669,"177727669",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.356049600000006,23.212683599999998
w177727669,"177727669",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.355953499999998,23.212683800000001
w177727669,"177727669",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.355151000000006,23.212709700000001
w177727669,"177727669",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.354332700000001,23.212726900000000
w177727669,"177727669",way,secondary,,,,,,,,,,,,,,,,,,,,"171",,,yes,,,"171","171",,,,120.353917499999994,23.212723499999999
w177930089,"177930089",way,secondary,,,,,,,,,,,,,,,,,,,,"174","1",yes,,,,"174","174",,,?????????,120.369066799999999,23.236063800000000
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.369261199999997,23.236007099999998
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.369364500000003,23.235985899999999
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.369475199999997,23.235974400000000
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.369589599999998,23.235975000000000
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.369786899999994,23.236003900000000
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.370036999999996,23.236079000000000
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.370816500000004,23.236330599999999
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.371062300000006,23.236426800000000
w177930091,"177930091",way,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,"174",,,?????????,120.371237199999996,23.236510500000001
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489343899999994,23.190720200000001
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489459299999993,23.190560999999999
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489542999999998,23.190419100000000
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489634300000006,23.190227300000000
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489710799999997,23.190007900000001
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489744299999998,23.189707100000000
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489806000000002,23.188974500000000
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489863299999996,23.188333799999999
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489888300000004,23.188023399999999
w177944284,"177944284",way,secondary,,,,,,,,,,,,,,,,,,,,"175",,,,,,"175","175",?????????,Shuiku Road,?????????,120.489889099999999,23.187687400000002
