id,農業,森林,交通,水利,商業,純住宅,混合住宅,製造業,倉儲,宗教,殯葬,其他建築用地,學校,醫療,其他公共利用土地,遊憩,礦業,其他
6052,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6058,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6064,2503,0,6,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,976
6065,874,0,2356,1725,0,151,0,0,0,0,0,0,0,0,0,0,0,1950
6066,2172,0,1330,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,1073
6067,209,0,187,6622,0,0,0,0,0,0,0,0,0,0,0,0,0,38
6068,4223,0,1346,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,6823,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,148
6070,5255,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,1269
6071,4290,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,1446
6072,6403,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,450
6073,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6074,6130,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,348
6075,6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
6076,6810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
6077,5559,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,874
6078,6673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
6079,5385,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,1086
6080,6839,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,85
6081,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977
6082,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5636
6083,224,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,6432
6084,2676,533,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,2737
6085,54,0,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
6086,0,0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0,0,81
6087,0,0,0,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,1719
6088,799,0,0,4097,0,0,0,0,0,0,0,0,0,0,0,0,0,2160
6089,6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940
6090,5047,0,75,31,0,206,0,0,0,0,0,0,0,0,0,0,0,1697
6091,6366,0,157,109,0,0,0,0,0,0,0,0,0,0,0,0,0,424
6092,3867,0,387,606,0,404,0,0,84,0,0,0,0,0,0,0,0,1708
6093,1054,0,1231,0,0,3131,656,0,158,0,0,0,0,0,0,0,0,826
6094,403,0,1529,0,0,3207,674,0,113,2,0,0,0,0,0,6,0,1122
6095,0,0,2784,0,0,3410,630,0,0,142,0,90,0,0,0,0,0,0
6096,0,0,863,0,82,3942,1089,0,552,0,0,352,112,0,0,0,0,64
6097,0,0,1682,2672,76,774,1000,0,0,0,0,222,0,0,0,404,0,226
6098,0,0,2253,2151,0,3,1100,0,0,0,0,0,0,0,36,1513,0,0
6099,0,0,2336,0,164,3510,799,0,0,0,0,198,0,0,49,0,0,0
6100,76,0,2920,0,0,3301,382,0,0,0,0,227,0,0,0,0,0,150
6101,310,0,2100,0,620,1518,257,0,115,0,0,849,0,0,149,894,0,244
6102,375,0,1605,0,0,2023,1140,0,927,211,0,546,0,0,0,229,0,0
6103,0,0,2216,0,0,2999,1786,0,0,0,0,55,0,0,0,0,0,0
6104,0,0,1293,0,0,5163,568,0,0,0,0,32,0,0,0,0,0,0
6105,0,0,1431,0,0,4052,1573,0,0,0,0,0,0,0,0,0,0,0
6106,0,0,3387,0,0,31,101,0,0,0,0,2024,0,0,0,0,0,1513
6107,0,0,1319,0,0,0,395,0,0,0,0,3099,0,0,0,0,0,2243
6108,0,0,1175,0,0,0,360,0,0,0,0,0,0,0,0,390,0,5131
6109,0,0,1812,0,682,0,0,0,0,0,0,0,0,0,0,4530,0,32
6110,0,0,850,0,1777,0,0,0,0,0,0,0,0,0,0,4429,0,0
6111,0,0,1788,0,0,0,0,0,0,0,0,1780,0,0,0,2125,0,1363
6112,185,0,1627,0,0,2346,493,0,0,0,0,585,0,0,0,0,0,1084
6113,0,0,1698,0,0,3421,345,0,0,572,0,0,0,0,0,0,0,752
6114,32,0,2577,0,530,1038,255,0,0,361,0,0,0,0,0,0,0,2263
6115,0,0,0,5369,0,0,0,0,0,0,0,0,0,0,0,0,0,1687
6116,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6117,0,0,0,7043,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6118,0,0,5115,242,0,0,0,0,0,0,0,0,0,0,0,0,0,1699
6119,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6121,0,0,3704,3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6123,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6124,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6126,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6127,0,0,20,7036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6128,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,0,0,139,6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6130,0,0,6012,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6131,0,0,6466,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0
6132,0,0,407,0,0,0,0,6649,0,0,0,0,0,0,0,0,0,0
6133,0,0,5500,0,0,0,0,1556,0,0,0,0,0,0,0,0,0,0
6134,0,0,7029,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
6135,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6136,0,0,5031,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6137,0,0,3091,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6138,0,0,4950,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,0,0,6549,28,0,0,0,0,0,0,0,0,0,0,0,479,0,0
6140,0,0,699,4614,0,0,0,0,0,179,0,0,0,0,0,657,0,907
6141,480,0,1156,4768,0,0,0,0,37,293,0,0,0,0,0,0,0,322
6142,199,0,1594,61,0,104,0,0,2650,0,0,0,0,0,0,0,0,2448
6143,0,0,4560,0,0,505,0,0,850,0,0,0,0,0,725,0,0,416
6144,0,0,2875,0,0,1080,0,1685,0,0,0,0,0,0,263,0,0,1153
6145,0,0,765,0,0,1588,0,1689,5,0,0,2,0,0,2864,0,0,143
6146,836,356,3445,0,0,0,0,0,10,0,0,9,0,0,664,0,0,1736
6147,1457,9,905,0,0,0,0,395,457,0,0,0,0,0,0,0,0,3833
6148,1514,1081,10,0,0,0,0,0,2217,0,0,0,0,0,0,0,0,2234
6149,594,938,0,224,0,0,0,0,1165,0,0,0,0,0,0,0,0,4135
6150,2218,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,4706
6151,4538,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2418
6152,5111,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741
6153,4430,0,1522,0,0,0,0,0,442,85,0,0,0,0,0,0,0,577
6154,1058,0,1516,578,0,0,0,0,1893,18,0,0,0,0,0,0,0,1993
6155,0,3290,864,717,0,0,0,0,81,0,0,0,0,0,0,0,0,2104
6156,0,6309,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6157,0,5842,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,1024
6158,156,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039
6159,339,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822
6160,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6692
6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056
6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056
6163,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,6606
6164,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,4141
6165,0,0,0,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,865
6166,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6167,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6171,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6173,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6174,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6175,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6178,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6182,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6183,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6185,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6186,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6188,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6192,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6194,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6198,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6199,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6201,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6202,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,6252,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,574
6206,899,0,722,3743,0,79,0,0,0,0,0,0,0,0,0,265,0,1348
6207,13,0,2466,3973,0,0,0,0,0,0,0,0,0,0,0,465,0,139
6208,0,0,2726,2210,0,0,0,0,0,0,0,0,0,0,0,98,0,2022
6209,6756,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
6210,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211,5174,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1282
6212,5210,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,1020
6213,5334,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,558
6214,6620,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,182
6215,6117,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,309
6216,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217,7048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
6218,6326,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,444
6219,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220,6181,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,714
6221,5975,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,548
6222,6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
6223,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660
6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056
6225,0,1558,0,2729,0,0,0,0,0,0,0,0,0,0,0,0,0,2769
6226,0,0,0,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,2509
6227,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,0,0,0,5168,0,0,0,0,0,0,0,0,0,0,0,0,0,1888
6229,970,0,45,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,1526
6230,5749,0,174,313,0,0,0,0,0,0,0,0,0,0,0,0,0,820
6231,5055,0,211,335,0,0,0,0,0,0,0,0,0,0,0,0,0,1455
6232,5349,0,94,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
6233,5709,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,953
6234,6160,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,631
6235,5701,0,25,0,0,0,0,0,0,1,0,0,0,0,0,230,0,1099
6236,443,0,1925,415,0,1268,544,0,0,247,0,0,0,0,881,36,0,1297
6237,0,0,1525,0,512,3767,954,0,176,0,0,0,0,0,0,0,0,122
6238,0,0,2074,2250,205,529,1155,0,0,0,0,0,440,0,0,403,0,0
6239,0,0,1473,2241,136,67,219,0,0,0,0,0,0,0,523,2321,0,76
6240,0,0,1417,0,194,2445,1899,0,0,0,0,188,0,132,435,0,0,346
6241,358,0,1042,0,431,3284,1185,233,246,0,0,72,0,0,0,0,0,205
6242,712,0,1403,0,277,2641,1063,0,227,0,0,249,0,0,198,0,0,286
6243,0,0,1683,0,0,3258,887,0,0,0,0,684,0,0,4,0,0,540
6244,0,0,2348,0,139,2300,1967,0,58,0,0,0,0,0,0,0,0,244
6245,8,0,1941,0,0,3718,925,0,295,0,0,0,0,0,0,0,0,169
6246,115,0,1581,0,1051,2648,613,0,318,0,0,68,0,0,0,0,0,662
6247,0,0,4943,0,697,33,23,0,0,0,0,1148,0,0,0,0,0,212
6248,0,0,3781,0,112,0,0,0,0,0,0,970,0,0,0,0,0,2193
6249,0,0,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701
6250,0,0,2217,0,4839,0,0,0,0,0,0,0,0,0,0,0,0,0
6251,0,0,0,0,6888,0,0,0,0,0,0,0,0,0,0,168,0,0
6252,0,0,1104,0,90,0,0,0,0,0,0,2721,0,0,0,3141,0,0
6253,0,0,1591,0,363,2216,262,0,0,0,0,1885,0,0,0,0,0,739
6254,0,0,2219,0,425,1714,294,0,169,1455,0,0,0,0,0,0,0,780
6255,785,0,3537,0,1275,135,0,0,0,366,0,0,0,0,542,0,0,416
6256,0,0,204,3928,0,0,0,0,0,0,0,0,0,0,1246,0,0,1678
6257,0,0,0,4711,0,0,0,0,0,0,0,0,0,0,2214,0,0,131
6258,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,3082,0,0,85
6259,0,0,5895,222,0,0,0,0,0,0,0,0,0,0,99,0,0,840
6260,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6261,0,0,6860,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6262,0,0,872,6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6263,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6264,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6265,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268,0,0,2988,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6269,0,0,4936,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6270,0,0,3741,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6271,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6272,0,0,4403,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,0
6273,0,0,3153,0,124,0,0,3779,0,0,0,0,0,0,0,0,0,0
6274,0,0,6819,0,186,0,0,51,0,0,0,0,0,0,0,0,0,0
6275,0,0,1836,0,0,0,0,5220,0,0,0,0,0,0,0,0,0,0
6276,0,0,4477,0,0,0,0,1823,0,0,0,0,0,0,0,0,0,756
6277,0,0,6997,0,0,0,0,26,0,0,0,0,0,0,0,0,0,33
6278,0,0,6702,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6279,0,0,1745,5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6280,0,0,5832,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,24
6281,0,0,714,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,4709
6282,934,0,367,919,0,0,0,0,0,0,0,0,0,0,0,0,0,4836
6283,0,0,0,3,0,0,0,0,277,0,0,0,0,0,0,0,0,6776
6284,0,0,502,0,0,0,0,0,159,0,0,0,0,0,0,5486,0,909
6285,1091,0,1557,0,0,361,0,21,0,0,0,0,0,0,0,909,0,3117
6286,922,0,2495,628,0,0,0,992,1447,0,0,0,0,0,359,0,0,213
6287,1475,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5284
6288,6043,0,189,0,0,0,0,0,133,0,0,0,0,0,0,0,0,691
6289,2593,0,494,0,221,195,0,0,2239,0,0,0,0,0,0,0,0,1314
6290,2602,0,591,0,872,396,0,0,873,0,0,0,0,0,0,0,0,1722
6291,1872,0,536,25,0,64,0,801,1116,0,0,0,0,0,0,0,0,2642
6292,3298,0,574,127,0,341,0,0,0,934,0,0,0,0,0,0,0,1782
6293,3944,0,409,248,0,0,0,0,0,0,0,0,0,0,0,0,0,2455
6294,4354,0,400,0,0,0,0,0,373,0,0,0,0,0,0,305,0,1624
6295,0,0,369,0,0,0,0,0,2897,0,0,0,0,0,0,3258,0,532
6296,0,24,970,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,4312
6297,0,1480,1467,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,2882
6298,0,2979,1508,601,0,0,0,221,1139,0,0,0,0,0,0,0,0,608
6299,0,4678,1323,819,0,0,0,0,236,0,0,0,0,0,0,0,0,0
6300,0,6246,94,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,0,6187,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,143
6302,0,5513,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
6303,0,4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2762
6304,0,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4074
6305,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5229
6306,0,786,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,6120
6307,0,14,0,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,4580
6308,0,0,0,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,2440
6309,0,0,0,6044,0,0,0,0,0,0,0,0,0,0,0,0,0,1012
6310,0,0,0,6977,0,0,0,0,0,0,0,0,0,0,0,0,0,79
6311,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6318,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6322,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6327,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6329,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6330,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6331,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6332,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6337,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6341,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6342,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6343,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6344,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6345,0,0,0,7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,4438,0,222,1431,0,0,0,0,0,0,0,0,0,0,0,1,0,964
6347,224,0,1202,4132,0,0,0,0,0,0,0,0,0,0,0,951,0,547
6348,0,0,1117,4322,0,0,0,0,0,0,0,122,0,0,0,1490,0,5
6349,0,0,2102,386,0,0,0,0,0,0,0,3296,0,0,0,1154,0,118
6350,3805,0,2350,266,0,0,0,0,0,0,0,15,0,0,0,306,0,314
6351,6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487
6352,5457,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,1030
6353,6029,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,829
6354,3360,0,0,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,1165
6355,4789,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,908
6356,5358,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,864
6357,5251,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,1121
6358,4808,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,1097
6359,4333,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,1582
6360,5772,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,874
6361,4751,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,1703
6362,6137,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,329
6363,6994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
6364,2925,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,3767
6365,0,665,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,5841
6366,0,606,0,4412,0,0,0,0,0,0,0,0,0,0,0,0,0,2038
6367,0,0,0,6651,0,0,0,0,0,0,0,0,0,0,0,0,0,405
6368,0,0,0,5747,0,0,0,0,0,0,0,0,0,0,0,0,0,1309
6369,1414,0,80,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,1961
6370,4935,0,96,597,0,0,0,0,0,0,0,0,0,0,0,0,0,1428
6371,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
6372,6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882
6373,6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838
6374,6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620
6375,5424,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,1034
6376,5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490
6377,2387,0,1044,1098,0,36,16,0,0,0,0,0,0,0,0,0,0,2475
6378,0,0,2125,0,0,1934,2818,177,2,0,0,0,0,0,0,0,0,0
6379,0,0,2157,2548,135,330,1289,98,32,0,0,32,0,0,0,435,0,0
6380,0,0,1966,1877,0,102,896,0,0,0,0,0,0,0,0,2193,0,22
6381,282,0,1927,0,195,2344,902,0,0,0,0,0,0,0,0,0,0,1406
6382,0,0,2322,0,0,1646,1912,0,45,0,0,18,0,0,0,0,0,1113
6383,96,0,2171,0,673,1033,2100,0,210,179,0,44,0,0,15,0,0,535
6384,0,0,2158,0,511,2387,438,0,384,0,0,568,0,29,0,0,0,581
6385,0,0,1862,0,1147,1768,1649,0,146,0,0,0,0,0,0,0,0,484
6386,95,0,3077,0,846,1073,1217,0,178,0,0,0,0,0,0,0,0,570
6387,204,0,2805,0,829,1295,886,0,179,0,0,747,0,0,0,0,0,111
6388,0,0,3967,0,1209,289,217,0,0,0,0,1286,0,0,0,0,0,88
6389,0,0,2792,0,1923,1228,618,0,0,0,0,265,0,196,0,0,0,34
6390,157,0,2968,0,179,219,853,0,0,237,0,231,0,0,0,0,0,2212
6391,0,0,2366,0,4244,168,5,0,0,0,0,0,0,0,0,0,0,273
6392,0,0,1896,0,1480,2938,455,0,0,0,0,265,0,0,0,0,0,22
6393,0,0,1779,0,993,2652,266,0,209,0,0,0,0,0,0,169,0,988
