Unnamed: 0,匯入時間,統計時間,縣市ID,縣市名稱,鄉鎮市區ID,鄉鎮市區名稱,CODE3,開立發票家數,開立發票張數,開立發票金額
8068,20210301,201901,67000,臺南市,67000010,新營區,A6700001003,,,
8069,20210301,201901,67000,臺南市,67000010,新營區,A6700001005,,,
8070,20210301,201901,67000,臺南市,67000010,新營區,A6700001010,,,
8071,20210301,201901,67000,臺南市,67000010,新營區,A6700001016,39.0,207812.0,57247056.0
8072,20210301,201901,67000,臺南市,67000010,新營區,A6700001017,12.0,81575.0,23854094.0
8073,20210301,201901,67000,臺南市,67000010,新營區,A6700001021,6.0,3095.0,4809009.0
8074,20210301,201901,67000,臺南市,67000010,新營區,A6700001024,8.0,73815.0,132033321.0
8075,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002001,0.0,0.0,0.0
8076,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002004,6.0,66430.0,17442125.0
8077,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002009,,,
8078,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002011,0.0,0.0,0.0
8079,20210301,201901,67000,臺南市,67000030,白河區,A6700003006,8.0,98456.0,19395477.0
8080,20210301,201901,67000,臺南市,67000030,白河區,A6700003007,,,
8081,20210301,201901,67000,臺南市,67000030,白河區,A6700003011,,,
8082,20210301,201901,67000,臺南市,67000040,柳營區,A6700004001,,,
8083,20210301,201901,67000,臺南市,67000040,柳營區,A6700004004,10.0,162690.0,42236774.0
8084,20210301,201901,67000,臺南市,67000040,柳營區,A6700004010,,,
8085,20210301,201901,67000,臺南市,67000050,後壁區,A6700005003,0.0,0.0,0.0
8086,20210301,201901,67000,臺南市,67000050,後壁區,A6700005010,,,
8087,20210301,201901,67000,臺南市,67000060,東山區,A6700006002,0.0,0.0,0.0
8088,20210301,201901,67000,臺南市,67000060,東山區,A6700006007,,,
8089,20210301,201901,67000,臺南市,67000060,東山區,A6700006008,,,
8090,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007001,,,
8091,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007004,12.0,116777.0,102429028.0
8092,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007011,14.0,73109.0,14676852.0
8093,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007014,0.0,0.0,0.0
8094,20210301,201901,67000,臺南市,67000080,下營區,A6700008002,0.0,0.0,0.0
8095,20210301,201901,67000,臺南市,67000080,下營區,A6700008008,,,
8096,20210301,201901,67000,臺南市,67000080,下營區,A6700008009,,,
8097,20210301,201901,67000,臺南市,67000090,六甲區,A6700009001,6.0,38509.0,29480210.0
8098,20210301,201901,67000,臺南市,67000090,六甲區,A6700009004,0.0,0.0,0.0
8099,20210301,201901,67000,臺南市,67000100,官田區,A6700010004,,,
8100,20210301,201901,67000,臺南市,67000100,官田區,A6700010005,,,
8101,20210301,201901,67000,臺南市,67000100,官田區,A6700010007,,,
8102,20210301,201901,67000,臺南市,67000100,官田區,A6700010008,,,
8103,20210301,201901,67000,臺南市,67000110,大內區,A6700011001,,,
8104,20210301,201901,67000,臺南市,67000110,大內區,A6700011003,0.0,0.0,0.0
8105,20210301,201901,67000,臺南市,67000120,佳里區,A6700012002,,,
8106,20210301,201901,67000,臺南市,67000120,佳里區,A6700012009,5.0,48307.0,7610548.0
8107,20210301,201901,67000,臺南市,67000120,佳里區,A6700012015,,,
8108,20210301,201901,67000,臺南市,67000120,佳里區,A6700012018,,,
8109,20210301,201901,67000,臺南市,67000130,學甲區,A6700013009,,,
8110,20210301,201901,67000,臺南市,67000130,學甲區,A6700013012,0.0,0.0,0.0
8111,20210301,201901,67000,臺南市,67000140,西港區,A6700014003,,,
8112,20210301,201901,67000,臺南市,67000140,西港區,A6700014011,0.0,0.0,0.0
8113,20210301,201901,67000,臺南市,67000150,七股區,A6700015002,0.0,0.0,0.0
8114,20210301,201901,67000,臺南市,67000150,七股區,A6700015004,,,
8115,20210301,201901,67000,臺南市,67000150,七股區,A6700015005,,,
8116,20210301,201901,67000,臺南市,67000150,七股區,A6700015007,,,
8117,20210301,201901,67000,臺南市,67000160,將軍區,A6700016004,,,
8118,20210301,201901,67000,臺南市,67000160,將軍區,A6700016005,,,
8119,20210301,201901,67000,臺南市,67000160,將軍區,A6700016007,0.0,0.0,0.0
8120,20210301,201901,67000,臺南市,67000160,將軍區,A6700016008,,,
8121,20210301,201901,67000,臺南市,67000180,新化區,A6700018001,5.0,32667.0,10042570.0
8122,20210301,201901,67000,臺南市,67000180,新化區,A6700018003,,,
8123,20210301,201901,67000,臺南市,67000180,新化區,A6700018006,,,
8124,20210301,201901,67000,臺南市,67000180,新化區,A6700018011,,,
8125,20210301,201901,67000,臺南市,67000180,新化區,A6700018013,,,
8126,20210301,201901,67000,臺南市,67000190,善化區,A6700019002,0.0,0.0,0.0
8127,20210301,201901,67000,臺南市,67000190,善化區,A6700019004,,,
8128,20210301,201901,67000,臺南市,67000190,善化區,A6700019005,8.0,111924.0,31222737.0
8129,20210301,201901,67000,臺南市,67000190,善化區,A6700019007,,,
8130,20210301,201901,67000,臺南市,67000190,善化區,A6700019008,14.0,151536.0,40638997.0
8131,20210301,201901,67000,臺南市,67000190,善化區,A6700019011,13.0,115376.0,45142054.0
8132,20210301,201901,67000,臺南市,67000190,善化區,A6700019013,16.0,205580.0,46103101.0
8133,20210301,201901,67000,臺南市,67000200,新市區,A6700020006,8.0,143814.0,20607380.0
8134,20210301,201901,67000,臺南市,67000200,新市區,A6700020009,17.0,162718.0,34642734.0
8135,20210301,201901,67000,臺南市,67000200,新市區,A6700020012,9.0,139541.0,82020999.0
8136,20210301,201901,67000,臺南市,67000210,安定區,A6700021005,5.0,56766.0,46591207.0
8137,20210301,201901,67000,臺南市,67000230,玉井區,A6700023003,0.0,0.0,0.0
8138,20210301,201901,67000,臺南市,67000230,玉井區,A6700023005,0.0,0.0,0.0
8139,20210301,201901,67000,臺南市,67000240,楠西區,A6700024003,,,
8140,20210301,201901,67000,臺南市,67000240,楠西區,A6700024005,,,
8141,20210301,201901,67000,臺南市,67000250,南化區,A6700025001,,,
8142,20210301,201901,67000,臺南市,67000250,南化區,A6700025002,0.0,0.0,0.0
8143,20210301,201901,67000,臺南市,67000260,左鎮區,A6700026002,0.0,0.0,0.0
8144,20210301,201901,67000,臺南市,67000270,仁德區,A6700027003,10.0,23603.0,23834746.0
8145,20210301,201901,67000,臺南市,67000270,仁德區,A6700027005,10.0,96586.0,35189245.0
8146,20210301,201901,67000,臺南市,67000270,仁德區,A6700027011,36.0,316746.0,265039124.0
8147,20210301,201901,67000,臺南市,67000270,仁德區,A6700027014,11.0,112235.0,25434545.0
8148,20210301,201901,67000,臺南市,67000270,仁德區,A6700027022,,,
8149,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028006,,,
8150,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028009,10.0,49376.0,9515617.0
8151,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028013,,,
8152,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028015,,,
8153,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028022,6.0,38066.0,16332443.0
8154,20210301,201901,67000,臺南市,67000290,關廟區,A6700029001,8.0,108105.0,39183596.0
8155,20210301,201901,67000,臺南市,67000290,關廟區,A6700029004,5.0,52779.0,9732845.0
8156,20210301,201901,67000,臺南市,67000300,龍崎區,A6700030002,5.0,78880.0,27801604.0
8157,20210301,201901,67000,臺南市,67000310,永康區,A6700031005,0.0,0.0,0.0
8158,20210301,201901,67000,臺南市,67000310,永康區,A6700031011,5.0,69001.0,88460314.0
8159,20210301,201901,67000,臺南市,67000310,永康區,A6700031014,34.0,270422.0,622897458.0
8160,20210301,201901,67000,臺南市,67000310,永康區,A6700031028,,,
8161,20210301,201901,67000,臺南市,67000310,永康區,A6700031030,,,
8162,20210301,201901,67000,臺南市,67000310,永康區,A6700031036,,,
8163,20210301,201901,67000,臺南市,67000310,永康區,A6700031039,,,
8164,20210301,201901,67000,臺南市,67000310,永康區,A6700031041,,,
8165,20210301,201901,67000,臺南市,67000310,永康區,A6700031044,,,
8166,20210301,201901,67000,臺南市,67000310,永康區,A6700031052,5.0,68766.0,5643013.0
8167,20210301,201901,67000,臺南市,67000310,永康區,A6700031058,7.0,33169.0,6104925.0
8168,20210301,201901,67000,臺南市,67000310,永康區,A6700031060,,,
8169,20210301,201901,67000,臺南市,67000310,永康區,A6700031066,,,
8170,20210301,201901,67000,臺南市,67000310,永康區,A6700031067,,,
8171,20210301,201901,67000,臺南市,67000310,永康區,A6700031071,5.0,72012.0,12976469.0
8172,20210301,201901,67000,臺南市,67000320,東區,A6700032003,43.0,434653.0,173151859.0
8173,20210301,201901,67000,臺南市,67000320,東區,A6700032005,33.0,299505.0,59899152.0
8174,20210301,201901,67000,臺南市,67000320,東區,A6700032011,31.0,479895.0,685566405.0
8175,20210301,201901,67000,臺南市,67000320,東區,A6700032014,5.0,32191.0,7762767.0
8176,20210301,201901,67000,臺南市,67000320,東區,A6700032015,14.0,63561.0,33518616.0
8177,20210301,201901,67000,臺南市,67000320,東區,A6700032020,9.0,94156.0,30727589.0
8178,20210301,201901,67000,臺南市,67000320,東區,A6700032022,5.0,41364.0,3893326.0
8179,20210301,201901,67000,臺南市,67000320,東區,A6700032027,,,
8180,20210301,201901,67000,臺南市,67000320,東區,A6700032028,,,
8181,20210301,201901,67000,臺南市,67000320,東區,A6700032036,17.0,122470.0,23867665.0
8182,20210301,201901,67000,臺南市,67000320,東區,A6700032039,17.0,108626.0,28400817.0
8183,20210301,201901,67000,臺南市,67000320,東區,A6700032040,5.0,30976.0,4910459.0
8184,20210301,201901,67000,臺南市,67000320,東區,A6700032046,18.0,50127.0,18749812.0
8185,20210301,201901,67000,臺南市,67000320,東區,A6700032049,7.0,104259.0,94877672.0
8186,20210301,201901,67000,臺南市,67000320,東區,A6700032058,5.0,36408.0,5721228.0
8187,20210301,201901,67000,臺南市,67000320,東區,A6700032063,8.0,102807.0,20181013.0
8188,20210301,201901,67000,臺南市,67000330,南區,A6700033002,17.0,73807.0,27740843.0
8189,20210301,201901,67000,臺南市,67000330,南區,A6700033007,,,
8190,20210301,201901,67000,臺南市,67000330,南區,A6700033008,22.0,175792.0,40336153.0
8191,20210301,201901,67000,臺南市,67000330,南區,A6700033010,17.0,124383.0,28165938.0
8192,20210301,201901,67000,臺南市,67000330,南區,A6700033016,24.0,207001.0,430243557.0
8193,20210301,201901,67000,臺南市,67000330,南區,A6700033017,,,
8194,20210301,201901,67000,臺南市,67000330,南區,A6700033022,,,
8195,20210301,201901,67000,臺南市,67000330,南區,A6700033028,5.0,33127.0,15871739.0
8196,20210301,201901,67000,臺南市,67000330,南區,A6700033031,,,
8197,20210301,201901,67000,臺南市,67000330,南區,A6700033034,6.0,68563.0,15516593.0
8198,20210301,201901,67000,臺南市,67000330,南區,A6700033035,,,
8199,20210301,201901,67000,臺南市,67000330,南區,A6700033042,,,
8200,20210301,201901,67000,臺南市,67000340,北區,A6700034002,,,
8201,20210301,201901,67000,臺南市,67000340,北區,A6700034007,10.0,86600.0,31639213.0
8202,20210301,201901,67000,臺南市,67000340,北區,A6700034008,12.0,99310.0,24330763.0
8203,20210301,201901,67000,臺南市,67000340,北區,A6700034013,9.0,41550.0,11836303.0
8204,20210301,201901,67000,臺南市,67000340,北區,A6700034019,10.0,191800.0,41382581.0
8205,20210301,201901,67000,臺南市,67000340,北區,A6700034020,0.0,0.0,0.0
8206,20210301,201901,67000,臺南市,67000340,北區,A6700034026,17.0,297519.0,63868456.0
8207,20210301,201901,67000,臺南市,67000340,北區,A6700034027,5.0,83293.0,12867989.0
8208,20210301,201901,67000,臺南市,67000340,北區,A6700034033,0.0,0.0,0.0
8209,20210301,201901,67000,臺南市,67000340,北區,A6700034039,21.0,362045.0,127999133.0
8210,20210301,201901,67000,臺南市,67000340,北區,A6700034043,5.0,102842.0,20842023.0
8211,20210301,201901,67000,臺南市,67000350,安南區,A6700035006,7.0,65602.0,8500248.0
8212,20210301,201901,67000,臺南市,67000350,安南區,A6700035009,0.0,0.0,0.0
8213,20210301,201901,67000,臺南市,67000350,安南區,A6700035012,,,
8214,20210301,201901,67000,臺南市,67000350,安南區,A6700035018,8.0,112462.0,31643189.0
8215,20210301,201901,67000,臺南市,67000350,安南區,A6700035020,,,
8216,20210301,201901,67000,臺南市,67000350,安南區,A6700035026,12.0,153119.0,31583861.0
8217,20210301,201901,67000,臺南市,67000350,安南區,A6700035027,14.0,165870.0,114936563.0
8218,20210301,201901,67000,臺南市,67000350,安南區,A6700035033,7.0,149123.0,38518293.0
8219,20210301,201901,67000,臺南市,67000350,安南區,A6700035036,6.0,68556.0,19631500.0
8220,20210301,201901,67000,臺南市,67000350,安南區,A6700035039,8.0,125308.0,22608444.0
8221,20210301,201901,67000,臺南市,67000350,安南區,A6700035040,5.0,79848.0,18605063.0
8222,20210301,201901,67000,臺南市,67000350,安南區,A6700035042,8.0,77766.0,19629878.0
8223,20210301,201901,67000,臺南市,67000350,安南區,A6700035047,,,
8224,20210301,201901,67000,臺南市,67000350,安南區,A6700035055,7.0,57850.0,4594620.0
8225,20210301,201901,67000,臺南市,67000350,安南區,A6700035060,,,
8226,20210301,201901,67000,臺南市,67000360,安平區,A6700036001,7.0,81318.0,10141334.0
8227,20210301,201901,67000,臺南市,67000360,安平區,A6700036004,13.0,117147.0,28574393.0
8228,20210301,201901,67000,臺南市,67000360,安平區,A6700036012,15.0,126771.0,82942044.0
8229,20210301,201901,67000,臺南市,67000360,安平區,A6700036018,26.0,145819.0,47310771.0
8230,20210301,201901,67000,臺南市,67000360,安平區,A6700036023,0.0,0.0,0.0
8231,20210301,201901,67000,臺南市,67000370,中西區,A6700037002,11.0,191972.0,34673761.0
8232,20210301,201901,67000,臺南市,67000370,中西區,A6700037007,,,
8233,20210301,201901,67000,臺南市,67000370,中西區,A6700037008,22.0,157623.0,32929754.0
8234,20210301,201901,67000,臺南市,67000370,中西區,A6700037013,65.0,2357561.0,5804609433.0
8235,20210301,201901,67000,臺南市,67000370,中西區,A6700037016,17.0,66878.0,19915951.0
8236,20210301,201901,67000,臺南市,67000370,中西區,A6700037019,10.0,36470.0,8396172.0
8237,20210301,201901,67000,臺南市,67000370,中西區,A6700037022,21.0,137077.0,189267876.0
8238,20210301,201901,67000,臺南市,67000010,新營區,A6700001007,7.0,99599.0,339489198.0
8239,20210301,201901,67000,臺南市,67000010,新營區,A6700001018,10.0,49677.0,22367220.0
8240,20210301,201901,67000,臺南市,67000010,新營區,A6700001019,6.0,94011.0,38968147.0
8241,20210301,201901,67000,臺南市,67000010,新營區,A6700001022,,,
8242,20210301,201901,67000,臺南市,67000010,新營區,A6700001023,5.0,7604.0,11245633.0
8243,20210301,201901,67000,臺南市,67000010,新營區,A6700001025,,,
8244,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002002,,,
8245,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002003,,,
8246,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002005,5.0,11823.0,111840332.0
8247,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002010,,,
8248,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002012,0.0,0.0,0.0
8249,20210301,201901,67000,臺南市,67000020,鹽水區,A6700002013,0.0,0.0,0.0
8250,20210301,201901,67000,臺南市,67000030,白河區,A6700003008,,,
8251,20210301,201901,67000,臺南市,67000030,白河區,A6700003009,15.0,141739.0,36719472.0
8252,20210301,201901,67000,臺南市,67000040,柳營區,A6700004002,0.0,0.0,0.0
8253,20210301,201901,67000,臺南市,67000040,柳營區,A6700004003,,,
8254,20210301,201901,67000,臺南市,67000040,柳營區,A6700004005,,,
8255,20210301,201901,67000,臺南市,67000050,後壁區,A6700005007,5.0,179200.0,23028309.0
8256,20210301,201901,67000,臺南市,67000060,東山區,A6700006004,0.0,0.0,0.0
8257,20210301,201901,67000,臺南市,67000060,東山區,A6700006006,,,
8258,20210301,201901,67000,臺南市,67000060,東山區,A6700006009,,,
8259,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007002,,,
8260,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007003,,,
8261,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007005,14.0,102524.0,25776995.0
8262,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007012,7.0,101560.0,28950512.0
8263,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007013,,,
8264,20210301,201901,67000,臺南市,67000070,麻豆區,A6700007015,,,
8265,20210301,201901,67000,臺南市,67000080,下營區,A6700008004,0.0,0.0,0.0
8266,20210301,201901,67000,臺南市,67000080,下營區,A6700008006,,,
8267,20210301,201901,67000,臺南市,67000090,六甲區,A6700009002,,,
8268,20210301,201901,67000,臺南市,67000090,六甲區,A6700009003,5.0,34823.0,8587395.0
8269,20210301,201901,67000,臺南市,67000090,六甲區,A6700009005,0.0,0.0,0.0
8270,20210301,201901,67000,臺南市,67000100,官田區,A6700010002,,,
8271,20210301,201901,67000,臺南市,67000100,官田區,A6700010003,7.0,72353.0,13440975.0
8272,20210301,201901,67000,臺南市,67000120,佳里區,A6700012004,,,
8273,20210301,201901,67000,臺南市,67000120,佳里區,A6700012005,5.0,20347.0,42845115.0
8274,20210301,201901,67000,臺南市,67000120,佳里區,A6700012007,12.0,146936.0,155620482.0
8275,20210301,201901,67000,臺南市,67000120,佳里區,A6700012008,16.0,202574.0,42952565.0
8276,20210301,201901,67000,臺南市,67000120,佳里區,A6700012010,,,
8277,20210301,201901,67000,臺南市,67000120,佳里區,A6700012012,15.0,63552.0,14510834.0
8278,20210301,201901,67000,臺南市,67000120,佳里區,A6700012013,,,
8279,20210301,201901,67000,臺南市,67000120,佳里區,A6700012020,,,
8280,20210301,201901,67000,臺南市,67000130,學甲區,A6700013001,0.0,0.0,0.0
8281,20210301,201901,67000,臺南市,67000130,學甲區,A6700013006,,,
8282,20210301,201901,67000,臺南市,67000140,西港區,A6700014001,,,
8283,20210301,201901,67000,臺南市,67000140,西港區,A6700014006,,,
8284,20210301,201901,67000,臺南市,67000140,西港區,A6700014009,,,
8285,20210301,201901,67000,臺南市,67000140,西港區,A6700014010,0.0,0.0,0.0
8286,20210301,201901,67000,臺南市,67000150,七股區,A6700015008,,,
8287,20210301,201901,67000,臺南市,67000160,將軍區,A6700016002,0.0,0.0,0.0
8288,20210301,201901,67000,臺南市,67000160,將軍區,A6700016003,0.0,0.0,0.0
8289,20210301,201901,67000,臺南市,67000170,北門區,A6700017001,0.0,0.0,0.0
8290,20210301,201901,67000,臺南市,67000170,北門區,A6700017006,,,
8291,20210301,201901,67000,臺南市,67000180,新化區,A6700018009,6.0,123923.0,31674057.0
8292,20210301,201901,67000,臺南市,67000180,新化區,A6700018010,11.0,80995.0,10650214.0
8293,20210301,201901,67000,臺南市,67000190,善化區,A6700019010,19.0,116693.0,36683643.0
8294,20210301,201901,67000,臺南市,67000200,新市區,A6700020007,14.0,132878.0,25073934.0
8295,20210301,201901,67000,臺南市,67000200,新市區,A6700020008,10.0,76938.0,38037269.0
8296,20210301,201901,67000,臺南市,67000200,新市區,A6700020010,11.0,100245.0,24297165.0
8297,20210301,201901,67000,臺南市,67000210,安定區,A6700021001,0.0,0.0,0.0
8298,20210301,201901,67000,臺南市,67000210,安定區,A6700021003,0.0,0.0,0.0
8299,20210301,201901,67000,臺南市,67000210,安定區,A6700021011,5.0,45376.0,4821823.0
8300,20210301,201901,67000,臺南市,67000230,玉井區,A6700023001,0.0,0.0,0.0
8301,20210301,201901,67000,臺南市,67000230,玉井區,A6700023009,0.0,0.0,0.0
8302,20210301,201901,67000,臺南市,67000240,楠西區,A6700024001,0.0,0.0,0.0
8303,20210301,201901,67000,臺南市,67000250,南化區,A6700025004,,,
8304,20210301,201901,67000,臺南市,67000270,仁德區,A6700027001,5.0,33283.0,3345318.0
8305,20210301,201901,67000,臺南市,67000270,仁德區,A6700027009,9.0,43578.0,21501548.0
8306,20210301,201901,67000,臺南市,67000270,仁德區,A6700027012,11.0,90951.0,20037777.0
8307,20210301,201901,67000,臺南市,67000270,仁德區,A6700027013,7.0,56777.0,127938734.0
8308,20210301,201901,67000,臺南市,67000270,仁德區,A6700027015,10.0,106565.0,17651753.0
8309,20210301,201901,67000,臺南市,67000270,仁德區,A6700027020,11.0,254585.0,95077619.0
8310,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028007,,,
8311,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028008,,,
8312,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028011,17.0,156257.0,50309492.0
8313,20210301,201901,67000,臺南市,67000280,歸仁區,A6700028020,0.0,0.0,0.0
8314,20210301,201901,67000,臺南市,67000290,關廟區,A6700029002,,,
8315,20210301,201901,67000,臺南市,67000290,關廟區,A6700029003,6.0,27893.0,12259834.0
8316,20210301,201901,67000,臺南市,67000290,關廟區,A6700029005,0.0,0.0,0.0
8317,20210301,201901,67000,臺南市,67000310,永康區,A6700031001,0.0,0.0,0.0
8318,20210301,201901,67000,臺南市,67000310,永康區,A6700031003,7.0,73069.0,34472308.0
8319,20210301,201901,67000,臺南市,67000310,永康區,A6700031009,,,
8320,20210301,201901,67000,臺南市,67000310,永康區,A6700031012,6.0,85908.0,7996937.0
8321,20210301,201901,67000,臺南市,67000310,永康區,A6700031013,,,
8322,20210301,201901,67000,臺南市,67000310,永康區,A6700031015,53.0,421856.0,843955215.0
8323,20210301,201901,67000,臺南市,67000310,永康區,A6700031020,8.0,42698.0,9426523.0
8324,20210301,201901,67000,臺南市,67000310,永康區,A6700031022,11.0,79032.0,35393582.0
8325,20210301,201901,67000,臺南市,67000310,永康區,A6700031024,0.0,0.0,0.0
8326,20210301,201901,67000,臺南市,67000310,永康區,A6700031025,18.0,115357.0,392408723.0
8327,20210301,201901,67000,臺南市,67000310,永康區,A6700031026,0.0,0.0,0.0
8328,20210301,201901,67000,臺南市,67000310,永康區,A6700031037,9.0,120043.0,17331638.0
8329,20210301,201901,67000,臺南市,67000310,永康區,A6700031038,20.0,105946.0,62098551.0
8330,20210301,201901,67000,臺南市,67000310,永康區,A6700031040,8.0,65421.0,7802806.0
8331,20210301,201901,67000,臺南市,67000310,永康區,A6700031042,6.0,183039.0,76336157.0
8332,20210301,201901,67000,臺南市,67000310,永康區,A6700031043,,,
8333,20210301,201901,67000,臺南市,67000310,永康區,A6700031045,,,
8334,20210301,201901,67000,臺南市,67000310,永康區,A6700031050,,,
8335,20210301,201901,67000,臺南市,67000310,永康區,A6700031054,16.0,139049.0,63690309.0
8336,20210301,201901,67000,臺南市,67000310,永康區,A6700031056,,,
8337,20210301,201901,67000,臺南市,67000310,永康區,A6700031068,21.0,257821.0,48996378.0
8338,20210301,201901,67000,臺南市,67000310,永康區,A6700031070,17.0,87245.0,15162743.0
8339,20210301,201901,67000,臺南市,67000310,永康區,A6700031072,5.0,60209.0,12664965.0
8340,20210301,201901,67000,臺南市,67000320,東區,A6700032001,5.0,67112.0,9726351.0
8341,20210301,201901,67000,臺南市,67000320,東區,A6700032009,28.0,241324.0,42331671.0
8342,20210301,201901,67000,臺南市,67000320,東區,A6700032012,13.0,90263.0,12944956.0
8343,20210301,201901,67000,臺南市,67000320,東區,A6700032013,7.0,98925.0,20368107.0
8344,20210301,201901,67000,臺南市,67000320,東區,A6700032019,6.0,46303.0,5931529.0
8345,20210301,201901,67000,臺南市,67000320,東區,A6700032024,7.0,98465.0,37965284.0
8346,20210301,201901,67000,臺南市,67000320,東區,A6700032026,10.0,78576.0,40884749.0
8347,20210301,201901,67000,臺南市,67000320,東區,A6700032037,,,
8348,20210301,201901,67000,臺南市,67000320,東區,A6700032038,10.0,42604.0,77380333.0
8349,20210301,201901,67000,臺南市,67000320,東區,A6700032047,23.0,221816.0,158527329.0
8350,20210301,201901,67000,臺南市,67000320,東區,A6700032048,,,
8351,20210301,201901,67000,臺南市,67000320,東區,A6700032050,8.0,97798.0,15082605.0
8352,20210301,201901,67000,臺南市,67000320,東區,A6700032052,8.0,39262.0,6075991.0
8353,20210301,201901,67000,臺南市,67000320,東區,A6700032054,6.0,48557.0,5195600.0
8354,20210301,201901,67000,臺南市,67000320,東區,A6700032055,,,
8355,20210301,201901,67000,臺南市,67000320,東區,A6700032056,10.0,113404.0,10358986.0
8356,20210301,201901,67000,臺南市,67000320,東區,A6700032061,,,
8357,20210301,201901,67000,臺南市,67000330,南區,A6700033004,13.0,97301.0,17679909.0
8358,20210301,201901,67000,臺南市,67000330,南區,A6700033006,10.0,53727.0,52166991.0
8359,20210301,201901,67000,臺南市,67000330,南區,A6700033018,5.0,57347.0,6968719.0
8360,20210301,201901,67000,臺南市,67000330,南區,A6700033020,7.0,46842.0,36204302.0
8361,20210301,201901,67000,臺南市,67000330,南區,A6700033024,,,
8362,20210301,201901,67000,臺南市,67000330,南區,A6700033025,,,
8363,20210301,201901,67000,臺南市,67000330,南區,A6700033026,,,
8364,20210301,201901,67000,臺南市,67000330,南區,A6700033032,,,
8365,20210301,201901,67000,臺南市,67000330,南區,A6700033033,,,
8366,20210301,201901,67000,臺南市,67000330,南區,A6700033039,8.0,108708.0,23988179.0
8367,20210301,201901,67000,臺南市,67000330,南區,A6700033040,,,
8368,20210301,201901,67000,臺南市,67000330,南區,A6700033044,,,
8369,20210301,201901,67000,臺南市,67000340,北區,A6700034004,,,
8370,20210301,201901,67000,臺南市,67000340,北區,A6700034006,10.0,85330.0,12787590.0
8371,20210301,201901,67000,臺南市,67000340,北區,A6700034011,,,
8372,20210301,201901,67000,臺南市,67000340,北區,A6700034017,7.0,27077.0,10183255.0
8373,20210301,201901,67000,臺南市,67000340,北區,A6700034028,7.0,35226.0,7044088.0
8374,20210301,201901,67000,臺南市,67000340,北區,A6700034031,0.0,0.0,0.0
8375,20210301,201901,67000,臺南市,67000340,北區,A6700034037,,,
8376,20210301,201901,67000,臺南市,67000340,北區,A6700034041,5.0,17102.0,8865666.0
8377,20210301,201901,67000,臺南市,67000350,安南區,A6700035007,,,
8378,20210301,201901,67000,臺南市,67000350,安南區,A6700035008,,,
8379,20210301,201901,67000,臺南市,67000350,安南區,A6700035010,8.0,64282.0,20257329.0
8380,20210301,201901,67000,臺南市,67000350,安南區,A6700035014,7.0,109070.0,13519193.0
8381,20210301,201901,67000,臺南市,67000350,安南區,A6700035015,5.0,76498.0,24728250.0
8382,20210301,201901,67000,臺南市,67000350,安南區,A6700035016,9.0,107580.0,36476918.0
8383,20210301,201901,67000,臺南市,67000350,安南區,A6700035028,,,
8384,20210301,201901,67000,臺南市,67000350,安南區,A6700035037,5.0,42724.0,3923896.0
8385,20210301,201901,67000,臺南市,67000350,安南區,A6700035038,,,
8386,20210301,201901,67000,臺南市,67000350,安南區,A6700035046,,,
8387,20210301,201901,67000,臺南市,67000350,安南區,A6700035048,16.0,160604.0,37709813.0
8388,20210301,201901,67000,臺南市,67000350,安南區,A6700035051,,,
8389,20210301,201901,67000,臺南市,67000350,安南區,A6700035053,,,
8390,20210301,201901,67000,臺南市,67000350,安南區,A6700035059,0.0,0.0,0.0
8391,20210301,201901,67000,臺南市,67000360,安平區,A6700036002,0.0,0.0,0.0
8392,20210301,201901,67000,臺南市,67000360,安平區,A6700036003,8.0,100263.0,20793464.0
8393,20210301,201901,67000,臺南市,67000360,安平區,A6700036005,10.0,76095.0,10205487.0
8394,20210301,201901,67000,臺南市,67000360,安平區,A6700036010,7.0,44018.0,129177068.0
8395,20210301,201901,67000,臺南市,67000360,安平區,A6700036014,,,
8396,20210301,201901,67000,臺南市,67000360,安平區,A6700036015,6.0,26465.0,8027618.0
