Unnamed: 0,匯入時間,統計時間,商家名稱,縣市,門市,地址,lat,lng
4956,20211201,202110,7_11,台南市,和慶,台南市安南區安中路一段701巷33.35號,23.041697,120.195169
4957,20211201,202110,7_11,台南市,府安,台南市安南區溪東里北安路二段59號61號,23.02588,120.204844
4958,20211201,202110,7_11,台南市,怡安,台南市安南區安和路二段27號之2,23.0370369168082,120.213790525956
4959,20211201,202110,7_11,台南市,明安,台南市安南區工業二路166號,23.046207,120.144701
4960,20211201,202110,7_11,台南市,明和,台南市南區中華西路一段89號,22.977589,120.184006
4961,20211201,202110,7_11,台南市,欣大林,台南市南區大同路二段136巷3號1樓,22.978935,120.212646
4962,20211201,202110,7_11,台南市,金昇,台南市南區金華路二段341號,22.985576,120.19167
4963,20211201,202110,7_11,台南市,金都,台南市南區金華路一段235號1樓,22.967276672948103,120.189969514056
4964,20211201,202110,7_11,台南市,長和,台南市安南區長和一街39號,23.06311,120.214404
4965,20211201,202110,7_11,台南市,長溪,台南市安南區安慶里長溪路一段307號,23.039321,120.206802
4966,20211201,202110,7_11,台南市,南都,台南市南區金華路一段27號1樓,22.961835,120.189152
4967,20211201,202110,7_11,台南市,南德,台南市南區中華南路二段101之1號,22.961666,120.192705
4968,20211201,202110,7_11,台南市,城中,台南市安南區安中路六段599號601號,23.062378,120.129724
4969,20211201,202110,7_11,台南市,建華,台南市南區文華里中華西路一段438號,22.985343,120.186694
4970,20211201,202110,7_11,台南市,科工,台南市安南區鹽田里鹽田路2號,23.034892000000006,120.147853
4971,20211201,202110,7_11,台南市,夏林,台南市南區夏林路134-1號134-2號,22.981603,120.194889
4972,20211201,202110,7_11,台南市,夏興,台南市南區夏林路258號1樓,22.978276,120.194987
4973,20211201,202110,7_11,台南市,國民,台南市南區國民路152號1樓,22.967559,120.212068
4974,20211201,202110,7_11,台南市,國宅,台南市南區新興路441號,22.975003,120.18972
4975,20211201,202110,7_11,台南市,國銨,台南市安南區國安街111號113號,23.022247,120.188877
4976,20211201,202110,7_11,台南市,淵中,台南市安南區安中路三段435號437號,23.050051,120.173647
4977,20211201,202110,7_11,台南市,淵安,台南市安南區海佃路三段163號,23.050297,120.18116100000002
4978,20211201,202110,7_11,台南市,祥安,台南市安南區大安街58.60.62.64號1樓,23.031298,120.192095
4979,20211201,202110,7_11,台南市,逢安,台南市安南區海西里海中街73號,23.03989,120.184232
4980,20211201,202110,7_11,台南市,喜樹,台南市南區喜東里10鄰明興路732號,22.940785,120.181456
4981,20211201,202110,7_11,台南市,富里,台南市安南區安富里府安路五段154號155號156號,23.022881,120.198258
4982,20211201,202110,7_11,台南市,尊南,台南市南區尊南街268.270號,22.980638,120.189175
4983,20211201,202110,7_11,台南市,新同安,台南市安南區理想里海佃路二段432號,23.038757,120.18813
4984,20211201,202110,7_11,台南市,新安順,台南市安南區安和路三段55-1號57號1樓,23.044802,120.217073
4985,20211201,202110,7_11,台南市,新府緯,台南市南區西門路一段553號1樓,22.983869730998503,120.197421517997
4986,20211201,202110,7_11,台南市,新海佃,台南市安南區海佃路一段239號一樓,23.0256848766486,120.190911512041
4987,20211201,202110,7_11,台南市,新郡安,台南市安南區溪北里安和路一段105號1樓,23.028273,120.214332
4988,20211201,202110,7_11,台南市,新興,台南市南區光明里新興路6鄰529號531號1樓,22.974604698428504,120.187124511942
4989,20211201,202110,7_11,台南市,聖安,台南市安南區安中路六段850號1樓,23.065888,120.127904
4990,20211201,202110,7_11,台南市,鳳凰,台南市安南區北安路二段122號,23.028262,120.205055
4991,20211201,202110,7_11,台南市,樂豐,台南市南區新都路460號,22.9674036734754,120.193285516131
4992,20211201,202110,7_11,台南市,學東,台南市安南區公學路六段679號1樓,23.078738,120.142629
4993,20211201,202110,7_11,台南市,環安,台南市安南區長和路二段12巷272號,23.07008,120.22311299999998
4994,20211201,202110,7_11,台南市,總安,台南市安南區安和路四段9號,23.050642,120.218913
4995,20211201,202110,7_11,台南市,總頭寮,台南市安南區長溪路二段416號,23.051448,120.202812
4996,20211201,202110,7_11,台南市,闔平,台南市安南區府安路五段98巷56弄33號,23.025685,120.2012
4997,20211201,202110,7_11,台南市,鯤鯓,台南市南區南都里鯤鯓路20號,22.958995,120.186
4998,20211201,202110,7_11,台南市,小腳腿,台南市柳營區重溪里義士路一段938號,23.285375,120.36573
4999,20211201,202110,7_11,台南市,宜翔,台南市柳營區中埕里中山西路二段10鄰61號,23.277028,120.316056
5000,20211201,202110,7_11,台南市,果毅,台南市柳營區果毅里果毅後14-1號1樓,23.258102,120.371316
5001,20211201,202110,7_11,台南市,柳營,台南市柳營區士林里柳營路二段1號3號,23.276718,120.312344
5002,20211201,202110,7_11,台南市,新工,台南市柳營區東昇里中山西路一段2號1樓,23.279374,120.324979
5003,20211201,202110,7_11,台南市,新天地,台南市柳營區太康里22鄰201-10號,23.288392,120.32553500000002
5004,20211201,202110,7_11,台南市,一心,台南市東區中華東路一段24號,22.99699,120.234382
5005,20211201,202110,7_11,台南市,力大,台南市東區生產路508號,22.96489200000001,120.229548
5006,20211201,202110,7_11,台南市,大世紀,台南市東區自由路三段108號1樓,22.978079,120.237775
5007,20211201,202110,7_11,台南市,小東,台南市東區小東路256號,22.998777,120.230898
5008,20211201,202110,7_11,台南市,仁文,台南市東區仁和路57-7號59號1樓,22.975464,120.230909
5009,20211201,202110,7_11,台南市,北門,"台南市東區北門路一段310號,312號",22.996334,120.212118
5010,20211201,202110,7_11,台南市,古都,台南市東區仁和路133號,22.96962000000001,120.234303
5011,20211201,202110,7_11,台南市,市醫,台南市東區崇德路685號687號,22.968884,120.227758
5012,20211201,202110,7_11,台南市,立東,台南市東區東門路三段220號,22.977225,120.23443799999998
5013,20211201,202110,7_11,台南市,吉吉好,台南市東區崇德路670號,22.968621,120.227127
5014,20211201,202110,7_11,台南市,好富,台南市東區富強里裕農路320號,22.986778,120.229334
5015,20211201,202110,7_11,台南市,成商,台南市東區大學里勝利路118號1、2樓,22.995913,120.218392
5016,20211201,202110,7_11,台南市,竹篙厝,台南市東區仁和路126號1樓,22.970829,120.23322
5017,20211201,202110,7_11,台南市,自由,台南市東區和平里自由路二段37號,22.971083,120.237491
5018,20211201,202110,7_11,台南市,沐東風,台南市東區德昌路58號,22.965096,120.23749
5019,20211201,202110,7_11,台南市,東和,台南市東區東安路291號293號1樓,22.997693,120.227147
5020,20211201,202110,7_11,台南市,東城,台南市東區中華東路二段293號,22.982551,120.23092
5021,20211201,202110,7_11,台南市,東凱,台南市東區東安路102號,22.993445,120.226718
5022,20211201,202110,7_11,台南市,東發,台南市東區中華東路三段379號,22.9737186961944,120.221481533508
5023,20211201,202110,7_11,台南市,東敬,"台南市東區莊敬路90號1樓;東平路35-1號,35-2號1樓",22.994762,120.232955
5024,20211201,202110,7_11,台南市,東澓,台南市東區富農街一段167號1樓,22.982641,120.234825
5025,20211201,202110,7_11,台南市,東龍,台南市東區東門路一段362號,22.986575,120.218576
5026,20211201,202110,7_11,台南市,長寧,台南市東區長榮路三段12號,22.992197,120.221765
5027,20211201,202110,7_11,台南市,長榮,台南市東區長榮路三段139號,22.99595,120.221618
5028,20211201,202110,7_11,台南市,帝標,台南市東區龍山街109號111號,22.983879,120.223237
5029,20211201,202110,7_11,台南市,致聖,台南市東區北門路二段12號,22.997892,120.212477
5030,20211201,202110,7_11,台南市,席悅,台南市東區東光里東興路41號1樓,22.991027,120.228642
5031,20211201,202110,7_11,台南市,財神,台南市東區中華東路二段171-177號,22.985012,120.232996
5032,20211201,202110,7_11,台南市,崇明,台南市東區林森路一段184號,22.982008,120.216256
5033,20211201,202110,7_11,台南市,崇祐,台南市東區崇成里崇明路561號1樓,22.970963,120.225831
5034,20211201,202110,7_11,台南市,崇華,台南市東區崇善路259號1樓,22.978612713373604,120.226193536243
5035,20211201,202110,7_11,台南市,崇道,台南市東區崇善路571號,22.972626,120.229956
5036,20211201,202110,7_11,台南市,崇學,台南市東區崇善路168號,22.980527,120.223208
5037,20211201,202110,7_11,台南市,祥發,台南市東區裕豐街187號1樓,22.988419,120.227231
5038,20211201,202110,7_11,台南市,凱旋,台南市東區怡東路111號1樓,22.993243,120.228017
5039,20211201,202110,7_11,台南市,勝堉,台南市東區育樂街1號,22.99534,120.217983
5040,20211201,202110,7_11,台南市,富裕,台南市東區後甲里裕農路657號1樓,22.988751,120.236357
5041,20211201,202110,7_11,台南市,森田,台南市東區東門里東門路一段199號,22.987655744668693,120.216296529666
5042,20211201,202110,7_11,台南市,新東,台南市東區林森路二段84號,22.987081,120.223219
5043,20211201,202110,7_11,台南市,新東育,台南市東區大學路西段53號1樓2樓,22.996245,120.217211
5044,20211201,202110,7_11,台南市,新新樓,台南市東區東門里前鋒路16號1樓,22.990047,120.212852
5045,20211201,202110,7_11,台南市,裕文,台南市東區裕學路1號,22.98498,120.238361
5046,20211201,202110,7_11,台南市,裕平,台南市東區關聖里裕信路177號1樓,22.98516,120.245233
5047,20211201,202110,7_11,台南市,裕孝,台南市東區裕農路888號1樓,22.989613,120.243342
5048,20211201,202110,7_11,台南市,裕信,台南市東區裕信路352號,22.979731,120.244922
5049,20211201,202110,7_11,台南市,裕興,台南市東區復興里裕文路76號1樓,22.982521,120.241584
5050,20211201,202110,7_11,台南市,裕豐,台南市東區東門路二段289、291、293號1樓,22.983536,120.226367
5051,20211201,202110,7_11,台南市,鼎亨,台南市東區德東街101號,22.961828,120.230607
5052,20211201,202110,7_11,台南市,榮譽,台南市東區榮譽街86號86-1號1樓,22.9746966995062,120.217411530922
5053,20211201,202110,7_11,台南市,福耀,台南市東區崇明路377號377-1號,22.975055,120.222565
5054,20211201,202110,7_11,台南市,億載,台南市東區大同路二段95-3號,22.979125,120.213308
5055,20211201,202110,7_11,台南市,德光,台南市東區崇德路269號,22.978292,120.221589
5056,20211201,202110,7_11,台南市,慶東,台南市東區青年路416號,22.99113,120.216544
5057,20211201,202110,7_11,台南市,衛國,台南市東區林森路二段192巷24弄5號.7號,22.989228,120.22536
5058,20211201,202110,7_11,台南市,後壁,台南市後壁區後壁里後壁71號,23.365943,120.360948
5059,20211201,202110,7_11,台南市,菁寮,台南市後壁區墨林里346號,23.378097,120.336116
5060,20211201,202110,7_11,台南市,蓮營,台南市後壁區福安里200號,23.328448,120.343968
5061,20211201,202110,7_11,台南市,東山站,台南市東山區科里里枋子林74-6號,23.287467000000003,120.39844
5062,20211201,202110,7_11,台南市,東美,台南市東山區中興路1號,23.321935,120.403114
5063,20211201,202110,7_11,台南市,東勝,台南市東山區東山里235號,23.32603,120.405008
5064,20211201,202110,7_11,台南市,崇原,台南市東山區東原里24鄰前大埔191號1樓,23.265329,120.443745
5065,20211201,202110,7_11,台南市,代天府,台南市北門區鯤江里976號,23.28609,120.14316
5066,20211201,202110,7_11,台南市,南鯤鯓,台南市北門區鯤江里841-1號,23.284537,120.137081
5067,20211201,202110,7_11,台南市,超順,台南市學甲區中正路143號,23.230587,120.179483
5068,20211201,202110,7_11,台南市,夢公園,台南市學甲區中山路187號1樓,23.235381,120.175894
5069,20211201,202110,7_11,台南市,學甲,台南市學甲區仁得里華宗路321號,23.231279,120.182378
5070,20211201,202110,7_11,台南市,學成,台南市學甲區慈生里中正路296號,23.234448,120.18064
5071,20211201,202110,7_11,台南市,學信,台南市學甲區明宜里信義路50號1樓,23.233604,120.178067
5072,20211201,202110,7_11,台南市,上營,台南市下營區中營里1286號,23.217002,120.270637
5073,20211201,202110,7_11,台南市,新下營,台南市下營區下營里中山路一段46號48號1樓,23.234966,120.262183
5074,20211201,202110,7_11,台南市,七甲,台南市六甲區六甲里中正路321之1號,23.226324,120.351122
5075,20211201,202110,7_11,台南市,六甲,台南市六甲區六甲里22鄰中正路552號,23.23074,120.35165
5076,20211201,202110,7_11,台南市,林鳳營,台南市六甲區中社里林鳳營111-8號1樓,23.244352,120.315138
5077,20211201,202110,7_11,台南市,梅花,台南市楠西區楠西里中正路176號前面,23.1757,120.485766
5078,20211201,202110,7_11,台南市,楠西,台南市楠西區鹿田里11鄰油車61號之10,23.16435,120.490324
5079,20211201,202110,7_11,台南市,趣淘,台南市楠西區密枝里密枝102之5號1樓,23.224736,120.50086
5080,20211201,202110,7_11,台南市,將軍,台南市將軍區長榮里長榮29之2號,23.197059,120.15828700000002
5081,20211201,202110,7_11,台南市,將富,台南市將軍區將富里49之八號,23.21506,120.135266
5082,20211201,202110,7_11,台南市,子龍,台南市佳里區子龍里1鄰子良廟3-1號,23.175036,120.205858
5083,20211201,202110,7_11,台南市,佳文,台南市佳里區佳西路215號1樓,23.162682,120.167511
5084,20211201,202110,7_11,台南市,佳立,台南市佳里區佳東路361號,23.161775,120.182572
5085,20211201,202110,7_11,台南市,佳成,台南市佳里區興化里佳里興570-51號1樓,23.18832,120.187621
5086,20211201,202110,7_11,台南市,佳里,台南市佳里區光復路197號197-1號,23.160046,120.174659
5087,20211201,202110,7_11,台南市,佳東,台南市佳里區進學路7號1樓,23.163905,120.183793
5088,20211201,202110,7_11,台南市,佳龍,台南市佳里區建南里勝利路216號1樓,23.148529,120.179994
5089,20211201,202110,7_11,台南市,南龍,台南市佳里區建南里安南路22鄰256號,23.151916,120.174352
5090,20211201,202110,7_11,台南市,塭內,台南市佳里區塭內里塭子內12-1號,23.125841,120.164521
5091,20211201,202110,7_11,台南市,新北中,台南市佳里區延平路195號,23.158777,120.178508
5092,20211201,202110,7_11,台南市,新佳忠,台南市佳里區安西里忠孝路212號1樓,23.169495,120.170683
5093,20211201,202110,7_11,台南市,新佳興,台南市佳里區東寧里文化路196號1樓,23.163248,120.176902
5094,20211201,202110,7_11,台南市,台首大,台南市麻豆區南勢里168號1樓,23.191978,120.270689
5095,20211201,202110,7_11,台南市,真新,台南市麻豆區油車里油車24之1號,23.189968,120.245321
5096,20211201,202110,7_11,台南市,麻中,台南市麻豆區南勢里南勢36-205號,23.183745,120.260374
5097,20211201,202110,7_11,台南市,麻佳,台南市麻豆區苓子林17-13號,23.180454,120.232151
5098,20211201,202110,7_11,台南市,麻善,台南市麻豆區晉江里民權路10-1號,23.18296,120.251322
5099,20211201,202110,7_11,台南市,麻新,台南市麻豆區中正路289號,23.189325,120.252457
5100,20211201,202110,7_11,台南市,麻學,台南市麻豆區大山里8鄰大山腳1之80號,23.190672,120.220446
5101,20211201,202110,7_11,台南市,新麻豆,台南市麻豆區榖興里11鄰中山路11號,23.183587,120.247921
5102,20211201,202110,7_11,台南市,新曾文,台南市麻豆區東角里興中路177號179號,23.18380100000001,120.253468
5103,20211201,202110,7_11,台南市,新黎明,台南市麻豆區興國路40-10號,23.180917,120.247784
5104,20211201,202110,7_11,台南市,黎營,台南市麻豆區井東里磚子井141-21號1樓,23.174449,120.246743
5105,20211201,202110,7_11,台南市,二鎮,台南市官田區二區里工社西街25巷81號,23.221034,120.330656
5106,20211201,202110,7_11,台南市,南藝,台南市官田區大崎里66號,23.185183,120.373281
5107,20211201,202110,7_11,台南市,烏山頭,台南市官田區湖山里98-4號98-5號,23.209882,120.350066
5108,20211201,202110,7_11,台南市,隆田,台南市官田區隆田里14鄰文化街130號,23.195976,120.318153
5109,20211201,202110,7_11,台南市,新大內,台南市大內區石城里石子瀨122之153號,23.119098,120.356303
5110,20211201,202110,7_11,台南市,玉井,台南市玉井區中正路54號,23.12399,120.460599
5111,20211201,202110,7_11,台南市,新玉馥,台南市玉井區玉田里中山路97號1樓,23.120913,120.465524
5112,20211201,202110,7_11,台南市,南化,台南市南化區南化里128號1樓,23.043553,120.476415
5113,20211201,202110,7_11,台南市,七股,台南市七股區七股里14鄰154-1號,23.133718,120.133984
5114,20211201,202110,7_11,台南市,大埕,台南市七股區大珵里272號1樓,23.143338,120.142134
5115,20211201,202110,7_11,台南市,西港,台南市西港區西港里中山路366-1號,23.1225,120.203246
5116,20211201,202110,7_11,台南市,後營,台南市西港區營西里1號,23.139212,120.21643600000002
5117,20211201,202110,7_11,台南市,喬興,台南市西港區慶安里新興街8-77.8-78號,23.117135,120.202635
5118,20211201,202110,7_11,台南市,嘉倫,台南市西港區中山路469之8號,23.128598,120.20138
5119,20211201,202110,7_11,台南市,慶安,台南市西港區慶安里新興街25-2號,23.12067,120.201169
5120,20211201,202110,7_11,台南市,18廠B,台南市安定區蘇林里北園二路8號,23.116113,120.263396
5121,20211201,202110,7_11,台南市,F18,台南市安定區北園二路8號1樓,23.116543,120.263442
5122,20211201,202110,7_11,台南市,F18B,台南市安定區北園二路8號1樓,23.116543,120.263442
5123,20211201,202110,7_11,台南市,F18P,台南市安定區蘇林里北園二路8號,23.116113,120.263396
5124,20211201,202110,7_11,台南市,安科,台南市安定區嘉同里六塊寮10-13.10-15號,23.082351,120.222446
5125,20211201,202110,7_11,台南市,安高,台南市安定區港尾里港子尾37-28號,23.103826,120.23589
5126,20211201,202110,7_11,台南市,海寮,台南市安定區海寮里海寮街8號,23.096525,120.20968899999998
5127,20211201,202110,7_11,台南市,港達,台南市安定區港口里245-10號1樓,23.091984,120.235537
5128,20211201,202110,7_11,台南市,港龍,台南市安定區港南里163號,23.090652,120.232912
5129,20211201,202110,7_11,台南市,善安,台南市安定區蘇林里7號,23.126624,120.255229
5130,20211201,202110,7_11,台南市,新吉,台南市安定區新吉里新吉126之12_126之13號,23.084579,120.210291
5131,20211201,202110,7_11,台南市,新安發,台南市安定區安加里安定407號,23.120589,120.236093
5132,20211201,202110,7_11,台南市,P1廠,台南市善化區南科北路1之1號1樓,23.111607,120.275124
5133,20211201,202110,7_11,台南市,P7廠,台南市善化區南關里三抱竹路1號,23.107446,120.267164
5134,20211201,202110,7_11,台南市,六分寮,台南市善化區田寮里六分寮74-1號74-2號,23.152998,120.301065
5135,20211201,202110,7_11,台南市,牛墟,台南市善化區什乃里什乃190號,23.139053,120.288244
5136,20211201,202110,7_11,台南市,邦品廠,台南市善化區環西路二段3號,23.109934,120.269896
5137,20211201,202110,7_11,台南市,松美,台南市善化區小新里成功路2-2號,23.127407,120.31863
5138,20211201,202110,7_11,台南市,茄拔,台南市善化區嘉北里13鄰352號,23.137489,120.322488
5139,20211201,202110,7_11,台南市,飛鳥,台南市善化區文光里建國路386號1樓,23.134582,120.293839
5140,20211201,202110,7_11,台南市,晶圓,台南市善化區南科北路1-1號(P3廠),23.111105,120.276272
5141,20211201,202110,7_11,台南市,朝日,台南市善化區蓮潭里龍目井路433.435號1樓,23.109175,120.305299
5142,20211201,202110,7_11,台南市,善文,台南市善化區中山路518號,23.132753,120.288324
5143,20211201,202110,7_11,台南市,善成,台南市善化區中正路386號,23.129239,120.294043
5144,20211201,202110,7_11,台南市,善良,台南市善化區中正路385號1樓,23.127722,120.293927
5145,20211201,202110,7_11,台南市,善和,台南市善化區坐駕里大成路319號,23.129628,120.298235
5146,20211201,202110,7_11,台南市,善營,台南市善化區小新里成功路173之1號,23.128371,120.313629
5147,20211201,202110,7_11,台南市,陽光城,台南市善化區蓮潭里9鄰陽光大道198號1樓,23.111778,120.307089
5148,20211201,202110,7_11,台南市,新P5,台南市善化區南科九路17號(P5P6廠O棟),23.114152,120.267549
5149,20211201,202110,7_11,台南市,新六廠,台南市善化區南科北路1號1樓,23.110022,120.272497
5150,20211201,202110,7_11,台南市,新樹人,台南市善化區光文里中山路143-2號,23.132746,120.30152
5151,20211201,202110,7_11,台南市,群創B,台南市善化區南關里南科八路12號B1樓,23.118464000000003,120.275764
5152,20211201,202110,7_11,台南市,群創C,台南市善化區南科八路12號B1,23.115358,120.276552
5153,20211201,202110,7_11,台南市,興農,台南市善化區興農路4號,23.133064,120.283769
5154,20211201,202110,7_11,台南市,三舍,台南市新市區三舍里三舍55號,23.089691,120.295447
5155,20211201,202110,7_11,台南市,大營,台南市新市區大營里136-1號,23.09654,120.312868
5156,20211201,202110,7_11,台南市,東科,台南市新市區三舍里大順三路125號1樓,23.102288,120.288251
5157,20211201,202110,7_11,台南市,社頂,台南市新市區大社里大社710號1樓,23.089296,120.31755
5158,20211201,202110,7_11,台南市,南茂,台南市新市區南科七路5號2樓,23.109755,120.276137
5159,20211201,202110,7_11,台南市,省新,台南市新市區永就里9鄰中山路180號1樓,23.072232,120.29783799999998
5160,20211201,202110,7_11,台南市,高大,台南市新市區銘傳街87號89號1樓,23.07403900000001,120.289832
5161,20211201,202110,7_11,台南市,高吉,台南市新市區新和里中正路193號,23.076506,120.291549
5162,20211201,202110,7_11,台南市,高長,台南市新市區新和里仁愛街171號,23.074523000000006,120.293115
5163,20211201,202110,7_11,台南市,新市,台南市新市區華興街48號1樓,23.077115,120.29426399999998
5164,20211201,202110,7_11,台南市,新南科,台南市新市區南科三路17、19號1樓(台南科學工業區),23.098325,120.281701
5165,20211201,202110,7_11,台南市,新科,台南市新市區新市里中興街162號1樓,23.078314,120.291588
5166,20211201,202110,7_11,台南市,新凱,台南市新市區社內里12之5號,23.077093,120.284441
5167,20211201,202110,7_11,台南市,新新善,台南市新市區復興路59號61號63號一樓,23.081212,120.295312
5168,20211201,202110,7_11,台南市,新墘,台南市新市區港墘里民族路118號,23.082171,120.29941200000002
5169,20211201,202110,7_11,台南市,新雙新,台南市新市區永就里中山路227號1樓,23.067554,120.290984
5170,20211201,202110,7_11,台南市,群創三,台南市新市區環西路二段2號1樓(群創三廠),23.102837,120.277448
5171,20211201,202110,7_11,台南市,群創五,台南市新市區環西路二段2號1樓(群創五廠),23.105405,120.276782
5172,20211201,202110,7_11,台南市,遠專,台南市新市區永就里中華路53巷9號,23.064563,120.294553
5173,20211201,202110,7_11,台南市,潭頂,台南市新市區潭頂里潭頂400號,23.076931,120.321573
5174,20211201,202110,7_11,台南市,樹谷,台南市新市區中心路2號1樓,23.10324,120.26066000000002
5175,20211201,202110,7_11,台南市,聯晶,台南市新市區豐華里南科二路18號7樓,23.094929,120.276585
5176,20211201,202110,7_11,台南市,聯電,台南市新市區南科三路57號,23.097518,120.275531
5177,20211201,202110,7_11,台南市,瀚宇,台南市新市區南科二路35號1樓,23.094835,120.28013500000002
5178,20211201,202110,7_11,台南市,山上,台南市山上區南洲337-3號,23.103194,120.35212
5179,20211201,202110,7_11,台南市,三麗,台南市新化區協興里正新路305號1樓,23.038692,120.30281200000002
5180,20211201,202110,7_11,台南市,大目降,台南市新化區正新路233號,23.03606,120.302836
5181,20211201,202110,7_11,台南市,那菝,台南市新化區那菝林241號,23.067965,120.351535
5182,20211201,202110,7_11,台南市,奇佳,台南市新化區信義路373號1樓,23.034452,120.304032
5183,20211201,202110,7_11,台南市,知母義,台南市新化區知義里知母義15號之20一樓,23.023327,120.309056
5184,20211201,202110,7_11,台南市,星辰,台南市新化區全興里竹子腳178號,23.027985,120.293423
5185,20211201,202110,7_11,台南市,清美,台南市新化區協興里中山路624號626號1樓,23.036695,120.299597
5186,20211201,202110,7_11,台南市,清新,台南市新化區武安里中正路321號,23.033566,120.308367
5187,20211201,202110,7_11,台南市,新化,台南市新化區中正路557號,23.038304,120.30706200000002
5188,20211201,202110,7_11,台南市,新興運,台南市新化區護國里中山路211號,23.03613,120.309619
5189,20211201,202110,7_11,台南市,遠德,台南市新化區北勢里中正路1211號,23.059859,120.296577
5190,20211201,202110,7_11,台南市,車讚,台南市關廟區北花里中正路517號,22.964529,120.340618
5191,20211201,202110,7_11,台南市,保東,台南市關廟區關新路二段7號,22.996354,120.308087
5192,20211201,202110,7_11,台南市,威保,台南市關廟區南雄路一段851號1樓,22.952339,120.330339
5193,20211201,202110,7_11,台南市,香洋,台南市關廟區香洋里中山路一段203號1樓,22.958767,120.331743
5194,20211201,202110,7_11,台南市,鼎利,台南市關廟區南雄路二段210號,22.964638,120.328961
5195,20211201,202110,7_11,台南市,鼎富,台南市關廟區南花里中正路881號,22.96179,120.33138999999998
5196,20211201,202110,7_11,台南市,鼎鑫,台南市關廟區中山路二段27號1樓,22.959925,120.327067
5197,20211201,202110,7_11,台南市,關聖,台南市關廟區南雄路一段471號,22.949068,120.332212
5198,20211201,202110,7_11,台南市,八甲,台南市歸仁區八甲里中正北路一段194號,22.974098,120.296015
5199,20211201,202110,7_11,台南市,大通,台南市歸仁區和平北街32號,22.967801,120.296348
5200,20211201,202110,7_11,台南市,大潭,台南市歸仁區大潭里長榮路一段320巷11號,22.909889,120.27178700000002
5201,20211201,202110,7_11,台南市,仁興,台南市歸仁區南保里大德路307號,22.973453,120.287845
5202,20211201,202110,7_11,台南市,六發,台南市歸仁區六甲里中正南路一段1020號,22.952937,120.279222
5203,20211201,202110,7_11,台南市,加賀,台南市歸仁區大廟里大廟一街1號,22.997053,120.277162
5204,20211201,202110,7_11,台南市,立昌,台南市歸仁區中山路三段370號,22.968625,120.27923
5205,20211201,202110,7_11,台南市,立青,台南市歸仁區南保里民權南路108號,22.964769,120.287621
5206,20211201,202110,7_11,台南市,立登,台南市歸仁區民生北路106號,22.970619,120.281108
5207,20211201,202110,7_11,台南市,伍誼,台南市歸仁區復興路162之1號,22.965643,120.294313
5208,20211201,202110,7_11,台南市,沙崙站,台南市歸仁區沙崙里歸仁大道100號二樓,22.924423,120.285955
5209,20211201,202110,7_11,台南市,東利,台南市歸仁區南保里文化街三段47號1樓,22.970856,120.287406
5210,20211201,202110,7_11,台南市,花田,台南市歸仁區中正北路二段130號1樓,22.981766,120.293689
5211,20211201,202110,7_11,台南市,長榮大,台南市歸仁區長大路1號(長榮大學內第4宿舍B1),22.905322,120.274795
5212,20211201,202110,7_11,台南市,紅瓦厝,台南市歸仁區大成路211號1樓,22.960626,120.296281
5213,20211201,202110,7_11,台南市,真潭,台南市歸仁區大潭里中正南路三段22號,22.915965,120.271982
5214,20211201,202110,7_11,台南市,高鐵南站,台南市歸仁區沙崙里歸仁大道100號,22.924641,120.28566200000002
5215,20211201,202110,7_11,台南市,歸仁,台南市歸仁區中山路二段60號,22.967072,120.292373
5216,20211201,202110,7_11,台南市,豐生,台南市歸仁區看東里中山路一段301號,22.96561,120.302716
5217,20211201,202110,7_11,台南市,騰揮,台南市歸仁區中正南路一段110號,22.964211,120.293072
5218,20211201,202110,7_11,台南市,大嘉瑩,台南市仁德區二仁路一段124.126號,22.922681,120.224297
5219,20211201,202110,7_11,台南市,大瑩,台南市仁德區二行里中正西路347號1樓,22.917767,120.21796
5220,20211201,202110,7_11,台南市,中洲,台南市仁德區中洲里中洲276-16號276-17號,22.907722,120.250914
5221,20211201,202110,7_11,台南市,仁大,台南市仁德區太子里太子路120號122號,22.991554,120.265891
5222,20211201,202110,7_11,台南市,仁伯,台南市仁德區後壁里德安路188號,22.948575,120.255667
5223,20211201,202110,7_11,台南市,仁義,台南市仁德區中正路二段1052號,22.968146,120.252862
5224,20211201,202110,7_11,台南市,仁德,台南市仁德區中山路497、499、501號1樓,22.971116,120.254872
5225,20211201,202110,7_11,台南市,文安,台南市仁德區文賢路一段576號,22.930991,120.230977
5226,20211201,202110,7_11,台南市,北站,台南市仁德區中洲村中洲路1巷200號1樓,22.906465,120.266173
5227,20211201,202110,7_11,台南市,奇美博,台南市仁德區文華路二段66號,22.934606,120.225742
5228,20211201,202110,7_11,台南市,奇美實,台南市仁德區三甲里59-1號,22.926605,120.243828
5229,20211201,202110,7_11,台南市,奇勝,台南市仁德區新田里勝利路139號,22.956479,120.261225
5230,20211201,202110,7_11,台南市,奇博,台南市仁德區文華路二段66號1樓,22.935565,120.226677
5231,20211201,202110,7_11,台南市,林頂,台南市仁德區中山路155號,22.970129,120.264017
5232,20211201,202110,7_11,台南市,虎尾寮,台南市仁德區仁德里文德路157號,22.973523,120.247805
5233,20211201,202110,7_11,台南市,長安營,台南市仁德區保仁路195號(營區內),22.959603,120.220292
5234,20211201,202110,7_11,台南市,長益,台南市仁德區土庫里太子路233號,22.991133,120.261592
5235,20211201,202110,7_11,台南市,保正,台南市仁德區中正路一段529號,22.937835,120.247898
