Unnamed: 0,匯入時間,統計時間,裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
6579,20211201,202110,13,國泰世華商業銀行,全聯-新化忠孝店,台南市,台南市新化區忠孝路202號,23.0368097,120.3005416
6580,20211201,202110,13,國泰世華商業銀行,全聯-新市復興店,台南市,台南市新市區復興路213號,23.1012639,120.2947055
6581,20211201,202110,13,國泰世華商業銀行,全聯-新營民生,台南市,台南市新營區民生路172號,23.3113374,120.3073015
6582,20211201,202110,13,國泰世華商業銀行,全聯-新營金華店,台南市,台南市新營區隋唐街197號,23.307546,120.300096
6583,20211201,202110,13,國泰世華商業銀行,全聯-新營復興,台南市,台南市新營區復興路150-3號,23.3032396,120.307921
6584,20211201,202110,13,國泰世華商業銀行,全聯-學甲華宗店,台南市,台南市學甲區華宗路501號,23.2358168,120.1828524
6585,20211201,202110,13,國泰世華商業銀行,全聯-歸仁中山店,台南市,台南市歸仁區中山路三段2號,22.96761050000001,120.2877192
6586,20211201,202110,13,國泰世華商業銀行,全聯-歸仁文化店,台南市,台南市歸仁區文化街三段107號,22.9707615,120.2857501
6587,20211201,202110,13,國泰世華商業銀行,全聯-關廟南雄,台南市,台南市關廟區南雄路二段417號,22.9659737,120.3280227
6588,20211201,202110,13,國泰世華商業銀行,全聯-鹽水,台南市,台南市鹽水區後厝70號,23.3199861,120.2717445
6589,20211201,202110,13,國泰世華商業銀行,成功分行,台南市,台南市永康區中華路1號,22.9987439,120.2340998
6590,20211201,202110,13,國泰世華商業銀行,住華科技二廠,台南市,台南市善化區環東路二段32號,23.1232505,120.2743524
6591,20211201,202110,13,國泰世華商業銀行,住華科技南科分公司,台南市,台南市善化區環東路2段32號,23.1232505,120.2743524
6592,20211201,202110,13,國泰世華商業銀行,宏捷科技,台南市,台南市新市區大利一路6號,23.107715,120.28008590000002
6593,20211201,202110,13,國泰世華商業銀行,東台南分行,台南市,台南市東區林森路一段395號,22.9854815,120.2215695
6594,20211201,202110,13,國泰世華商業銀行,國壽仁德服務中心,台南市,台南市歸仁區中山路一段312號,22.9659961,120.3022993
6595,20211201,202110,13,國泰世華商業銀行,國壽永康大樓,台南市,台南市永康區永大五路35號,23.0203094,120.2605997
6596,20211201,202110,13,國泰世華商業銀行,國壽佳里大樓,台南市,台南市佳里區進學路244號,23.1642365,120.1761222
6597,20211201,202110,13,國泰世華商業銀行,國壽逢甲大樓,台南市,台南市中西區西門路一段496號,22.984055,120.1977619
6598,20211201,202110,13,國泰世華商業銀行,國壽善化大樓,台南市,台南市善化區大成路291號,23.1296506,120.2985133
6599,20211201,202110,13,國泰世華商業銀行,國壽新化大樓,台南市,台南市新化區中正路506號,23.0387304,120.30714609999998
6600,20211201,202110,13,國泰世華商業銀行,國壽新營分公司,台南市,台南市新營區中正路7號,23.306333,120.316032
6601,20211201,202110,13,國泰世華商業銀行,康寧大學台南校區,台南市,台南市安南區安中路5段188號,23.058852,120.154343
6602,20211201,202110,13,國泰世華商業銀行,啟耀光電,台南市,台南市新市區豐華村堤塘港路5號,23.0909497,120.264744
6603,20211201,202110,13,國泰世華商業銀行,善化分行,台南市,台南市善化區中山路349號,23.132128,120.2937896
6604,20211201,202110,13,國泰世華商業銀行,萊爾富-台南東環店,台南市,台南市東區大同路一段59號,22.9874733,120.2114172
6605,20211201,202110,13,國泰世華商業銀行,萊爾富-台南南慶店,台南市,台南市南區西門路一段277號,22.9766887,120.1974112
6606,20211201,202110,13,國泰世華商業銀行,萊爾富-永康南俊店,台南市,台南市永康區中正路890號,23.0393155,120.2394506
6607,20211201,202110,13,國泰世華商業銀行,萊爾富-東山百榕店,台南市,台南市東山區枋子林74-6號,23.2866172,120.3983135
6608,20211201,202110,13,國泰世華商業銀行,萊爾富-南縣南工店,台南市,台南市仁德區中正路一段340號,22.9244322,120.23989640000002
6609,20211201,202110,13,國泰世華商業銀行,萊爾富-麻豆麻口店,台南市,台南市麻豆區麻口里1鄰麻豆口1-39號,23.17786700000001,120.224993
6610,20211201,202110,13,國泰世華商業銀行,萊爾富超商-仁德二仁店,台南市,台南市仁德區二仁路一段99號,22.918762,120.2255344
6611,20211201,202110,13,國泰世華商業銀行,萊爾富超商-仁德嘉藥店,台南市,台南市仁德區二仁路一段157號,22.9205845,120.224936
6612,20211201,202110,13,國泰世華商業銀行,萊爾富超商-北門鹽福店,台南市,台南市北門區永隆里北門1號,23.2681342,120.1242521
6613,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南古堡店,台南市,台南市安平區安北路405號,23.0001434,120.1539629
6614,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南安工店,台南市,台南市安南區科技公園大道15號,23.0434557,120.146524
6615,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南府城店,台南市,台南市安平區永華路二段6號,22.9900044,120.1847657
6616,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南南都店,台南市,台南市南區德興路1號,22.9670794,120.1924068
6617,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南南森店,台南市,台南市東區林森路二段192巷29號,22.989705,120.225199
6618,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南南園店,台南市,台南市北區南園街103號,23.007877,120.225911
6619,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南南新店,台南市,台南市中西區西門路一段580號,22.9862967,120.1976876
6620,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南南德店,台南市,台南市東區崇德路986號,22.959549,120.2274423
6621,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南康平店,台南市,台南市安平區健康三街188-1號,22.989148,120.168769
6622,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南湖美店,台南市,台南市中西區民權路四段138號,22.999288,120.1827006
6623,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南翔新店,台南市,台南市南區中華南路二段298號,22.9617906,120.1878935
6624,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南華文店,台南市,台南市南區永華路269號,22.9883949,120.190119
6625,20211201,202110,13,國泰世華商業銀行,萊爾富超商-台南德光店,台南市,台南市東區德光街106號,22.9798586,120.2214007
6626,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康上永店,台南市,台南市永康區中正北路314號,23.0415846,120.2476551
6627,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康巧遇店,台南市,台南市永康區永勝街1號,23.015119,120.25486200000002
6628,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康東橋店,台南市,台南市永康區東橋十街47號,23.0233102,120.2343471
6629,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康洲尾店,台南市,台南市永康區中正南路647號,23.0373725,120.2325419
6630,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康飛翔店,台南市,台南市永康區中正南路855號,23.041302,120.236795
6631,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康真愛店,台南市,台南市永康區東橋七路185號,23.021248,120.2369211
6632,20211201,202110,13,國泰世華商業銀行,萊爾富超商-永康榮醫店,台南市,台南市永康區復興里5鄰復興路405號,22.99837,120.2400734
6633,20211201,202110,13,國泰世華商業銀行,萊爾富超商-玉井芒果店,台南市,台南市玉井區中山路82之1號,23.1200892,120.462262
6634,20211201,202110,13,國泰世華商業銀行,萊爾富超商-白河聯訓店,台南市,台南市白河區內角里2號,23.3963566,120.4448605
6635,20211201,202110,13,國泰世華商業銀行,萊爾富超商-白河關嶺店,台南市,台南市白河區關嶺里關子嶺39之1號,24.1166888,120.6134033
6636,20211201,202110,13,國泰世華商業銀行,萊爾富超商-安南長和店,台南市,台南市安南區長和路一段406號,23.062621,120.2286158
6637,20211201,202110,13,國泰世華商業銀行,萊爾富超商-安南惠安店,台南市,台南市安南區溪頂里23鄰惠安街102號,23.026907,120.20761
6638,20211201,202110,13,國泰世華商業銀行,萊爾富超商-佳里奇佳店,台南市,台南市佳里區六安里六安117-46號,23.1741915,120.1742816
6639,20211201,202110,13,國泰世華商業銀行,萊爾富超商-官田建業店,台南市,台南市官田區二鎮里工業路21號,23.20954200000001,120.323189
6640,20211201,202110,13,國泰世華商業銀行,萊爾富超商-南化龍眼店,台南市,台南市南化區北寮里1鄰北寮11號,23.080087,120.490288
6641,20211201,202110,13,國泰世華商業銀行,萊爾富超商-南市海安店,台南市,台南市北區臨安路二段215號,23.0040051,120.1997447
6642,20211201,202110,13,國泰世華商業銀行,萊爾富超商-南縣大潭店,台南市,台南市七股區大潭村台潭25號,23.1876047,120.1328095
6643,20211201,202110,13,國泰世華商業銀行,萊爾富超商-南縣南定店,台南市,台南市安定區六嘉村32-1號,23.0810695,120.2208153
6644,20211201,202110,13,國泰世華商業銀行,萊爾富超商-南縣南歐店,台南市,台南市將軍區西華村5鄰西華67-23號,23.1992172,120.1563546
6645,20211201,202110,13,國泰世華商業銀行,萊爾富超商-將軍馬沙溝店,台南市,台南市將軍區平沙里1鄰平沙1之19號,23.2087876,120.0982956
6646,20211201,202110,13,國泰世華商業銀行,萊爾富超商-新化知義店,台南市,台南市新化區知義里新和庄55-1號,23.018659,120.333039
6647,20211201,202110,13,國泰世華商業銀行,萊爾富超商-新化崙頂店,台南市,台南市新化區崙頂里崙子頂64之3號,23.0212218,120.2871736
6648,20211201,202110,13,國泰世華商業銀行,萊爾富超商-新營交流道店,台南市,台南市新營區復興路622號,23.3060469,120.2963249
6649,20211201,202110,13,國泰世華商業銀行,萊爾富超商-新營郵政店,台南市,台南市新營區中山路126號,23.305135,120.31791
6650,20211201,202110,13,國泰世華商業銀行,萊爾富超商-楠西茄菝店,台南市,台南市楠西區東勢里中正路179號,23.1755634,120.4860564
6651,20211201,202110,13,國泰世華商業銀行,萊爾富超商-歸仁武東店,台南市,台南市歸仁區中正南路三段242號,22.9123872,120.27025220000002
6652,20211201,202110,13,國泰世華商業銀行,萊爾富超商-歸仁航特二店,台南市,台南市歸仁區中正北路二段75巷71號,22.9806323,120.2938163
6653,20211201,202110,13,國泰世華商業銀行,萊爾富超商-歸仁航特店,台南市,台南市歸仁區南丁路188號,22.9782327,120.2797668
6654,20211201,202110,13,國泰世華商業銀行,萊爾富超商-關廟鳳梨店,台南市,台南市關廟區中央路230號,22.9608704,120.3286815
6655,20211201,202110,13,國泰世華商業銀行,萊爾富-龍崎關北店,台南市,台南市龍崎區楠坑里楠坑12-1號,22.9297437,120.3515108
6656,20211201,202110,13,國泰世華商業銀行,萊爾富-龍崎關南店,台南市,台南市龍崎區楠坑里楠坑12-1號,22.9297437,120.3515108
6657,20211201,202110,13,國泰世華商業銀行,新營分行,台南市,台南市新營區中山路134號,23.304995,120.317571
6658,20211201,202110,13,國泰世華商業銀行,群益金鼎證券-台南分公司,台南市,台南市中西區民生路二段76號,22.9953027,120.1971189
6659,20211201,202110,13,國泰世華商業銀行,德安百貨台南店,台南市,台南市東區中華東路三段360號,22.9738271,120.2206839
6660,20211201,202110,13,國泰世華商業銀行,臨安分行,台南市,台南市北區臨安路二段17號,23.0025274,120.1956666
7261,20211201,202110,16,高雄銀行,台南分行,台南市,台南市安平區慶平路191號,22.9967589,120.1788506
7262,20211201,202110,16,高雄銀行,成大分行,台南市,台南市北區長榮路四段163號,23.006182,120.2216602
7630,20211201,202110,17,兆豐國際商業銀行,大成不銹鋼工業(股)公司,台南市,台南市仁德區義林路122號,22.9607901,120.2625633
7631,20211201,202110,17,兆豐國際商業銀行,中華電信台南服務中心,台南市,台南市中西區西門路一段701號,22.9879621,120.1973583
7632,20211201,202110,17,兆豐國際商業銀行,中華電信台南營運處,台南市,台南市中西區成功路3號,22.9973073,120.2103418
7633,20211201,202110,17,兆豐國際商業銀行,台南分行,台南市,台南市中西區忠義路二段14號,22.9911929,120.2027239
7634,20211201,202110,17,兆豐國際商業銀行,台南科學園區分行,台南市,台南市新市區南科三路13號,23.0986799,120.28307990000002
7635,20211201,202110,17,兆豐國際商業銀行,台南晶英酒店,台南市,台南市中西區和意路1號,22.9876195,120.1992533
7636,20211201,202110,17,兆豐國際商業銀行,永康分行,台南市,台南市永康區中山路180號,23.0305717,120.256186
7637,20211201,202110,17,兆豐國際商業銀行,永康分行營業廳,台南市,台南市永康區中山路180號,23.0305717,120.256186
7638,20211201,202110,17,兆豐國際商業銀行,好市多台南店,台南市,台南市北區和緯路四段8號,23.0100845,120.1936695
7639,20211201,202110,17,兆豐國際商業銀行,成大醫院,台南市,台南市北區勝利路138號,23.00218030000001,120.2189867
7640,20211201,202110,17,兆豐國際商業銀行,成功大學成功校區,台南市,台南市東區大學路1號,22.997265,120.219981
7641,20211201,202110,17,兆豐國際商業銀行,府城分行,台南市,台南市中西區中山路90號,22.9941701,120.20812
7642,20211201,202110,17,兆豐國際商業銀行,東台南分行,台南市,台南市東區長榮路一段225號,22.9856382,120.2183089
7643,20211201,202110,17,兆豐國際商業銀行,東光國小,台南市,台南市東區東光路一段39號,22.9906013,120.2307396
7644,20211201,202110,17,兆豐國際商業銀行,南科聯電,台南市,台南市新市區南科二路18號,23.0955162,120.2789979
7645,20211201,202110,17,兆豐國際商業銀行,南英商工,台南市,台南市中西區永福路一段149號,22.9861239,120.19962350000002
7646,20211201,202110,17,兆豐國際商業銀行,南紡夢時代購物中心,台南市,台南市東區中華東路一段366號,22.991474,120.2328945
7647,20211201,202110,17,兆豐國際商業銀行,皇田工業(股)公司,台南市,台南市永康區永科五路6號,23.0398422,120.2796059
7648,20211201,202110,17,兆豐國際商業銀行,茂迪南科二廠,台南市,台南市新市區大順九路2號,23.1077279,120.287135
7649,20211201,202110,17,兆豐國際商業銀行,茂迪南科五廠,台南市,台南市新市區大順九路18號,23.1076286,120.2857431
7650,20211201,202110,17,兆豐國際商業銀行,恒耀工業(股)公司,台南市,台南市仁德區新田二街1號,22.957533,120.26387350000002
7651,20211201,202110,17,兆豐國際商業銀行,財政部南區國稅局大樓,台南市,台南市北區富北街7號,22.9983149,120.2112291
7652,20211201,202110,17,兆豐國際商業銀行,崇學國小,台南市,台南市東區崇學路98號,22.9796397,120.2232831
7653,20211201,202110,17,兆豐國際商業銀行,新日光能源科技台南分公司,台南市,台南市安南區本田路二段518號,23.0395875,120.1580534
9052,20211201,202110,700,中華郵政股份有限公司,七股郵局,台南市,台南市七股區大埕里296號,23.1453614,120.144496
9053,20211201,202110,700,中華郵政股份有限公司,下營中營郵局,台南市,台南市下營區中營里893號,23.218466,120.2777684
9054,20211201,202110,700,中華郵政股份有限公司,下營郵局,台南市,台南市下營區慈惠街129號,23.2359669,120.265514
9055,20211201,202110,700,中華郵政股份有限公司,大內郵局,台南市,台南市大內區大內里7之2號,23.118571,120.360228
9056,20211201,202110,700,中華郵政股份有限公司,大內營區,台南市,台南市大內區新厝里,23.151294,120.363925
9057,20211201,202110,700,中華郵政股份有限公司,大成長城公司,台南市,台南市永康區蔦松二街3號,23.0403111,120.2534024
9058,20211201,202110,700,中華郵政股份有限公司,大港國小,台南市,台南市北區大港街146號,23.0131887,120.1889629
9059,20211201,202110,700,中華郵政股份有限公司,大橋國小,台南市,台南市永康區大橋三街173號,23.0202081,120.226482
9060,20211201,202110,700,中華郵政股份有限公司,山上郵局,台南市,台南市山上區山上里250號,23.101435,120.3594043
9061,20211201,202110,700,中華郵政股份有限公司,仁德二空郵局,台南市,台南市仁德區二空路65號,22.9585821,120.22320729999998
9062,20211201,202110,700,中華郵政股份有限公司,仁德太子郵局,台南市,台南市仁德區土庫路2號,22.9910291,120.2603438
9063,20211201,202110,700,中華郵政股份有限公司,仁德車路墘郵局,台南市,台南市仁德區中正路一段32號,22.9189746,120.227351
9064,20211201,202110,700,中華郵政股份有限公司,仁德後壁厝郵局,台南市,台南市仁德區中正路二段417、419號,22.9539803,120.2520264
9065,20211201,202110,700,中華郵政股份有限公司,仁德郵局,台南市,台南市仁德區中正路二段1118號,22.9697074,120.25233529999998
9066,20211201,202110,700,中華郵政股份有限公司,內角營區(會客室),台南市,台南市白河區內角2號,23.4018705,120.4353835
9067,20211201,202110,700,中華郵政股份有限公司,內角營區(福利社),台南市,台南市白河區內角2號,23.4018705,120.4353835
9068,20211201,202110,700,中華郵政股份有限公司,六甲郵局,台南市,台南市六甲區民生街2號,23.2271475,120.3517414
9069,20211201,202110,700,中華郵政股份有限公司,北門郵局,台南市,台南市北門區北門里舊埕91號,23.2676249,120.1247209
9070,20211201,202110,700,中華郵政股份有限公司,台南一中,台南市,台南市東區民族路一段1號,22.9941884,120.2159912
9071,20211201,202110,700,中華郵政股份有限公司,台南土城郵局,台南市,台南市安南區安中路六段712號,23.0649598,120.1284035
9072,20211201,202110,700,中華郵政股份有限公司,台南大光郵局,台南市,台南市北區長榮路五段266號,23.0129871,120.218083
9073,20211201,202110,700,中華郵政股份有限公司,台南大同路郵局,台南市,台南市南區大同路二段410號,22.9745095,120.2141777
9074,20211201,202110,700,中華郵政股份有限公司,台南大學,台南市,台南市中西區樹林街二段17號,22.9862032,120.2105698
9075,20211201,202110,700,中華郵政股份有限公司,台南大學,台南市,台南市中西區樹林街二段33號,22.9847814,120.2079978
9076,20211201,202110,700,中華郵政股份有限公司,台南小東郵局,台南市,台南市東區東和路45、47、49號,22.9985941,120.2294389
9077,20211201,202110,700,中華郵政股份有限公司,台南中正路郵局,台南市,台南市中西區中正路42號,22.9922186,120.2022914
9078,20211201,202110,700,中華郵政股份有限公司,台南友愛街郵局,台南市,台南市中西區友愛街318號,22.99282130000001,120.19372690000002
9079,20211201,202110,700,中華郵政股份有限公司,台南文元郵局,台南市,台南市北區文成路765號,23.012154,120.195135
9080,20211201,202110,700,中華郵政股份有限公司,台南水交社郵局,台南市,台南市中西區健康路一段260號,22.9814832,120.2044849
9081,20211201,202110,700,中華郵政股份有限公司,台南北小北郵局,台南市,台南市北區西門路四段482號,23.016506,120.2111729
9082,20211201,202110,700,中華郵政股份有限公司,台南市政府民治行政中心,台南市,台南市新營區民治路36號,23.3115468,120.3147263
9083,20211201,202110,700,中華郵政股份有限公司,台南永樂郵局,台南市,台南市中西區民族路三段282號,23.0001919,120.1924229
9084,20211201,202110,700,中華郵政股份有限公司,台南地方法院郵局,台南市,台南市安平區健康路三段308號,22.985069,120.1718371
9085,20211201,202110,700,中華郵政股份有限公司,台南地方法院檢察署,台南市,台南市安平區健康路三段310號,22.9848999,120.1707641
9086,20211201,202110,700,中華郵政股份有限公司,台南安平郵局,台南市,台南市安平區安北路125號,23.0026201,120.162937
9087,20211201,202110,700,中華郵政股份有限公司,台南安南郵局,台南市,台南市安南區安中路三段106號,23.047924,120.18132
9088,20211201,202110,700,中華郵政股份有限公司,台南安順郵局,台南市,台南市安南區安和路一段430號,23.034813,120.21319
9089,20211201,202110,700,中華郵政股份有限公司,台南成功路郵局,台南市,台南市北區成功路6、8號,22.9978523,120.2100163
9090,20211201,202110,700,中華郵政股份有限公司,台南西門路郵局,台南市,台南市南區西門路一段681號,22.9867928,120.1973668
9091,20211201,202110,700,中華郵政股份有限公司,台南西華郵局,台南市,台南市北區公園路176之1號,22.9996618,120.2080033
9092,20211201,202110,700,中華郵政股份有限公司,台南育平郵局,台南市,台南市安平區育平路333號,22.9929974,120.1673732
9093,20211201,202110,700,中華郵政股份有限公司,台南和順郵局,台南市,台南市安南區安和路五段119號,23.0655255,120.2182301
9094,20211201,202110,700,中華郵政股份有限公司,台南東門郵局,台南市,台南市東區東門路二段216號,22.9848581,120.2238241
9095,20211201,202110,700,中華郵政股份有限公司,台南東城郵局,台南市,台南市東區府連路433、435號,22.9862199,120.2169965
9096,20211201,202110,700,中華郵政股份有限公司,台南東寧路郵局,台南市,台南市東區東寧路323號,22.9903024,120.2276129
9097,20211201,202110,700,中華郵政股份有限公司,台南虎尾寮郵局,台南市,台南市東區自由路三段386號,22.9826622,120.2373227
9098,20211201,202110,700,中華郵政股份有限公司,台南金華路郵局,台南市,台南市南區健康路二段182號,22.9817029,120.1926987
9099,20211201,202110,700,中華郵政股份有限公司,台南南門路郵局,台南市,台南市中西區南門路93號,22.9887659,120.2047144
9100,20211201,202110,700,中華郵政股份有限公司,台南原佃郵局,台南市,台南市安南區怡安路二段462號,23.0443281,120.19741299999998
9101,20211201,202110,700,中華郵政股份有限公司,台南海佃郵局,台南市,台南市安南區國安街8號,23.0228323,120.1914251
9102,20211201,202110,700,中華郵政股份有限公司,台南都會園區奇美博物館,台南市,台南市仁德區文華路二段66號,22.9345247,120.22639
9103,20211201,202110,700,中華郵政股份有限公司,台南普濟郵局,台南市,台南市中西區西門路二段366號,22.9982616,120.20056540000002
9104,20211201,202110,700,中華郵政股份有限公司,台南開元路郵局,台南市,台南市北區開元路162號,23.0070264,120.219776
9105,20211201,202110,700,中華郵政股份有限公司,台南新南郵局,台南市,台南市安平區永華三街6號,22.9906863,120.1815411
9106,20211201,202110,700,中華郵政股份有限公司,台南新義郵局,台南市,台南市南區新義路1號,22.9698301,120.183141
9107,20211201,202110,700,中華郵政股份有限公司,台南榮家,台南市,台南市東區崇明路190號,22.9790514,120.2178248
9108,20211201,202110,700,中華郵政股份有限公司,台南監理站,台南市,台南市東區林森路一段260號,22.9833115,120.2189782
9109,20211201,202110,700,中華郵政股份有限公司,台南監獄,台南市,台南市歸仁區大潭明德新村1號,22.9259642,120.2698124
9110,20211201,202110,700,中華郵政股份有限公司,台南德高厝郵局,台南市,台南市東區崇德路678號,22.9674483,120.2274188
9111,20211201,202110,700,中華郵政股份有限公司,台南機場營區,台南市,台南市南區大同路二段1000號,22.9626202,120.2168594
9112,20211201,202110,700,中華郵政股份有限公司,台南興華街郵局,台南市,台南市中西區興華街37號,22.992647,120.2111789
9113,20211201,202110,700,中華郵政股份有限公司,台南應用科技大學,台南市,台南市永康區中正路529號,23.0394245,120.2390574
9114,20211201,202110,700,中華郵政股份有限公司,台南護理專校,台南市,台南市中西區民族路二段78號,22.995216100000004,120.2075223
9115,20211201,202110,700,中華郵政股份有限公司,台南鹽埕郵局,台南市,台南市南區金華路一段292號,22.9683991,120.1904135
9116,20211201,202110,700,中華郵政股份有限公司,台南灣裡郵局,台南市,台南市南區灣裡路67號,22.9322091,120.180997
9117,20211201,202110,700,中華郵政股份有限公司,台糖公司生產技術服務處,台南市,台南市新營區建業路43號,23.2981826,120.3030385
9118,20211201,202110,700,中華郵政股份有限公司,左鎮郵局,台南市,台南市左鎮區中正里15之3號,23.0773685,120.3290863
9119,20211201,202110,700,中華郵政股份有限公司,正規電線電纜公司,台南市,台南市新市區國際路16號,23.0793125,120.2993301
9120,20211201,202110,700,中華郵政股份有限公司,永康二王郵局,台南市,台南市永康區中山南路363號,23.0209081,120.245645
9121,20211201,202110,700,中華郵政股份有限公司,永康大橋郵局,台南市,台南市永康區中華路473號,23.0112401,120.23183600000002
9122,20211201,202110,700,中華郵政股份有限公司,永康大灣郵局,台南市,台南市永康區民族路244號,23.0062363,120.2688858
9123,20211201,202110,700,中華郵政股份有限公司,永康六甲頂郵局,台南市,台南市永康區中正南路160號,23.0225156,120.2170925
9124,20211201,202110,700,中華郵政股份有限公司,永康王行郵局,台南市,台南市永康區環工路6號,23.0491136,120.2744253
9125,20211201,202110,700,中華郵政股份有限公司,永康崑山郵局,台南市,台南市永康區永大路二段3號,23.000881,120.259207
9126,20211201,202110,700,中華郵政股份有限公司,永康郵局,台南市,台南市永康區中山路78號,23.0280775,120.2569788
9127,20211201,202110,700,中華郵政股份有限公司,永康網寮郵局,台南市,台南市永康區小東路481、483號,22.998719,120.235215
9128,20211201,202110,700,中華郵政股份有限公司,永康鹽行郵局,台南市,台南市永康區中正北路79號,23.0416887,120.2398998
9129,20211201,202110,700,中華郵政股份有限公司,玉井郵局,台南市,台南市玉井區中正路19號,23.1227006,120.4595136
9130,20211201,202110,700,中華郵政股份有限公司,白河內角郵局,台南市,台南市白河區內角里24之1號,23.3984579,120.439064
9131,20211201,202110,700,中華郵政股份有限公司,白河仙草埔郵局,台南市,台南市白河區仙草里仙草63之1號,23.3438365,120.4763621
9132,20211201,202110,700,中華郵政股份有限公司,白河郵局,台南市,台南市白河區三民路410號,23.351609,120.416252
9133,20211201,202110,700,中華郵政股份有限公司,多摩市社區管理中心,台南市,台南市佳里區佳安東路8號,23.161008,120.158279
9134,20211201,202110,700,中華郵政股份有限公司,安定郵局,台南市,台南市安定區保西里449號,23.1228326,120.232521
9135,20211201,202110,700,中華郵政股份有限公司,成功大學光復校區,台南市,台南市東區大學路1號,22.997265,120.219981
9136,20211201,202110,700,中華郵政股份有限公司,成功大學光復校區--正門守衛室旁,台南市,台南市東區大學路1號,22.997265,120.219981
9137,20211201,202110,700,中華郵政股份有限公司,成功大學成功校區,台南市,台南市東區大學路1號,22.997265,120.219981
9138,20211201,202110,700,中華郵政股份有限公司,成功大學成杏校區,台南市,台南市東區大學路1號,22.997265,120.219981
9139,20211201,202110,700,中華郵政股份有限公司,成功大學自強校區,台南市,台南市東區大學路1號,22.997265,120.219981
9140,20211201,202110,700,中華郵政股份有限公司,成功大學郵局,台南市,台南市東區大學路1號,22.997265,120.219981
9141,20211201,202110,700,中華郵政股份有限公司,西港郵局,台南市,台南市西港區中山路351號,23.1234578,120.2030749
9142,20211201,202110,700,中華郵政股份有限公司,宏遠實業公司,台南市,台南市山上區明和里256號,23.1147826,120.3406679
9143,20211201,202110,700,中華郵政股份有限公司,走馬瀨農場,台南市,台南市大內區二溪里其子瓦61號,23.1371777,120.4298584
9144,20211201,202110,700,中華郵政股份有限公司,亞蔬-世界蔬菜中心,台南市,台南市善化區益民寮60號,23.114283,120.298477
9145,20211201,202110,700,中華郵政股份有限公司,佳里中山路郵局,台南市,台南市佳里區中山路141號,23.1574633,120.17717890000002
9146,20211201,202110,700,中華郵政股份有限公司,佳里佳里興郵局,台南市,台南市佳里區興化里492之8號,23.1892699,120.1881488
9147,20211201,202110,700,中華郵政股份有限公司,佳里郵局,台南市,台南市佳里區延平路375號,23.1636404,120.1781039
9148,20211201,202110,700,中華郵政股份有限公司,佳里榮家,台南市,台南市七股區三股里147號,23.104576,120.1238699
9149,20211201,202110,700,中華郵政股份有限公司,奇美公司,台南市,台南市仁德區三甲仔59之1號,22.9429154,120.2497018
9150,20211201,202110,700,中華郵政股份有限公司,官田工業區郵局,台南市,台南市官田區工業路23號,23.2100647,120.3230737
9151,20211201,202110,700,中華郵政股份有限公司,官田隆田郵局,台南市,台南市官田區勝利路2號,23.1934916,120.3150123
9152,20211201,202110,700,中華郵政股份有限公司,官田鋼鐵公司(警衛室左側),台南市,台南市官田區南部里119之5號,23.215188,120.298984
9153,20211201,202110,700,中華郵政股份有限公司,官田營區郵局舊局址,台南市,台南市官田區官田279號,23.188952,120.340108
9154,20211201,202110,700,中華郵政股份有限公司,明德外役監獄,台南市,台南市山上區玉峰里明德山莊1號,23.103528,120.40259679999998
9155,20211201,202110,700,中華郵政股份有限公司,東山東原郵局,台南市,台南市東山區東原里170號,23.2654859,120.444429
9156,20211201,202110,700,中華郵政股份有限公司,東山郵局,台南市,台南市東山區新東路一段18號,23.3227707,120.4024378
9157,20211201,202110,700,中華郵政股份有限公司,東陽實業公司,台南市,台南市安南區安和路二段98號,23.038645,120.214882
9158,20211201,202110,700,中華郵政股份有限公司,東雲公司,台南市,台南市新市區大營里329號,23.0924312,120.30731029999998
9159,20211201,202110,700,中華郵政股份有限公司,武嶺山莊(衛兵室),台南市,台南市東山區科里57之10號,23.2943981,120.4040725
9160,20211201,202110,700,中華郵政股份有限公司,空軍防空砲兵指揮部長安營區,台南市,台南市仁德區保仁路195號,22.9595445,120.22020220000002
9161,20211201,202110,700,中華郵政股份有限公司,長安國小,台南市,台南市安南區長溪路三段249號,23.0651565,120.1978615
9162,20211201,202110,700,中華郵政股份有限公司,長榮大學,台南市,台南市歸仁區長大路1號,22.90297,120.27388899999998
