Unnamed: 0,匯入時間,統計時間,縣市ID,縣市名稱,鄉鎮市區ID,鄉鎮市區名稱,CODE3,用電戶數,用電度數,電費總額
18071,20210301,201902,67000,臺南市,67000340,北區,A6700034033,2392.0,353600.0,718400.0
18072,20210301,201902,67000,臺南市,67000340,北區,A6700034034,1869.0,585100.0,1352700.0
18073,20210301,201902,67000,臺南市,67000340,北區,A6700034035,2055.0,907100.0,2568900.0
18074,20210301,201902,67000,臺南市,67000340,北區,A6700034036,2066.0,766000.0,2323700.0
18075,20210301,201902,67000,臺南市,67000340,北區,A6700034037,1694.0,550000.0,1531100.0000000002
18076,20210301,201902,67000,臺南市,67000340,北區,A6700034038,1580.0,527700.0,1797200.0
18077,20210301,201902,67000,臺南市,67000340,北區,A6700034039,2942.0,1042500.0,2738900.0
18078,20210301,201902,67000,臺南市,67000340,北區,A6700034040,1966.0,620400.0,1490200.0
18079,20210301,201902,67000,臺南市,67000340,北區,A6700034041,1810.0,616700.0,1845500.0
18080,20210301,201902,67000,臺南市,67000340,北區,A6700034042,1578.0,511600.0,1246800.0
18081,20210301,201902,67000,臺南市,67000340,北區,A6700034043,1706.0,646900.0,1678000.0
18082,20210301,201902,67000,臺南市,67000340,北區,A6700034044,2707.0,1204200.0,3693300.0
18083,20210301,201902,67000,臺南市,67000350,安南區,A6700035001,839.0,274400.0,667600.0
18084,20210301,201902,67000,臺南市,67000350,安南區,A6700035002,1074.0,330500.0,843900.0
18085,20210301,201902,67000,臺南市,67000350,安南區,A6700035003,1850.0,575300.0,1437400.0
18086,20210301,201902,67000,臺南市,67000350,安南區,A6700035004,2733.0,448800.0,1132600.0
18087,20210301,201902,67000,臺南市,67000350,安南區,A6700035005,1765.0,688000.0,1662600.0
18088,20210301,201902,67000,臺南市,67000350,安南區,A6700035006,1855.0,610000.0,1661200.0
18089,20210301,201902,67000,臺南市,67000350,安南區,A6700035007,1278.0,411100.0,1080100.0
18090,20210301,201902,67000,臺南市,67000350,安南區,A6700035008,2728.0,494900.0,1394900.0
18091,20210301,201902,67000,臺南市,67000350,安南區,A6700035009,14.0,2000.0,8300.0
18092,20210301,201902,67000,臺南市,67000350,安南區,A6700035010,1870.0,659900.0,1873700.0
18093,20210301,201902,67000,臺南市,67000350,安南區,A6700035011,1658.0,550000.0,1208100.0
18094,20210301,201902,67000,臺南市,67000350,安南區,A6700035012,1567.0,233300.0,560300.0
18095,20210301,201902,67000,臺南市,67000350,安南區,A6700035013,1196.0,469300.0,1268800.0
18096,20210301,201902,67000,臺南市,67000350,安南區,A6700035014,4116.0,943800.0,2350400.0
18097,20210301,201902,67000,臺南市,67000350,安南區,A6700035015,2374.0,640699.9999999999,1971300.0
18098,20210301,201902,67000,臺南市,67000350,安南區,A6700035016,1960.0,774200.0,2365100.0
18099,20210301,201902,67000,臺南市,67000350,安南區,A6700035017,2088.0,756500.0,2124400.0
18100,20210301,201902,67000,臺南市,67000350,安南區,A6700035018,2059.0,613800.0,1578200.0
18101,20210301,201902,67000,臺南市,67000350,安南區,A6700035019,2915.0,510500.0,1270700.0
18102,20210301,201902,67000,臺南市,67000350,安南區,A6700035020,3107.0,506800.0,1332400.0
18103,20210301,201902,67000,臺南市,67000350,安南區,A6700035021,1457.0,574300.0,1600900.0
18104,20210301,201902,67000,臺南市,67000350,安南區,A6700035022,2142.0,702200.0,1875800.0
18105,20210301,201902,67000,臺南市,67000350,安南區,A6700035023,2339.0,770200.0,1923600.0
18106,20210301,201902,67000,臺南市,67000350,安南區,A6700035024,1944.0,630500.0,1736100.0000000002
18107,20210301,201902,67000,臺南市,67000350,安南區,A6700035025,1115.0,333800.0,815800.0
18108,20210301,201902,67000,臺南市,67000350,安南區,A6700035026,1196.0,507200.0,1577100.0
18109,20210301,201902,67000,臺南市,67000350,安南區,A6700035027,2005.0,636800.0,1823900.0
18110,20210301,201902,67000,臺南市,67000350,安南區,A6700035028,1665.0,504600.0,1290900.0
18111,20210301,201902,67000,臺南市,67000350,安南區,A6700035029,1951.0,647600.0,1683100.0
18112,20210301,201902,67000,臺南市,67000350,安南區,A6700035030,2243.0,649500.0,1455500.0
18113,20210301,201902,67000,臺南市,67000350,安南區,A6700035031,1042.0,566400.0,1884200.0
18114,20210301,201902,67000,臺南市,67000350,安南區,A6700035032,1866.0,794500.0,2325500.0
18115,20210301,201902,67000,臺南市,67000350,安南區,A6700035033,1533.0,509800.0,1060000.0
18116,20210301,201902,67000,臺南市,67000350,安南區,A6700035034,2343.0,747900.0000000001,1914900.0
18117,20210301,201902,67000,臺南市,67000350,安南區,A6700035035,1851.0,726600.0,1396399.9999999998
18118,20210301,201902,67000,臺南市,67000350,安南區,A6700035036,1866.0,639400.0,1624900.0
18119,20210301,201902,67000,臺南市,67000350,安南區,A6700035037,1649.0,517500.0,1298000.0
18120,20210301,201902,67000,臺南市,67000350,安南區,A6700035038,2624.0,783400.0,2086400.0
18121,20210301,201902,67000,臺南市,67000350,安南區,A6700035039,3728.0,1109700.0,2522200.0
18122,20210301,201902,67000,臺南市,67000350,安南區,A6700035040,1866.0,619500.0,1119200.0
18123,20210301,201902,67000,臺南市,67000350,安南區,A6700035041,1466.0,526100.0,829100.0
18124,20210301,201902,67000,臺南市,67000350,安南區,A6700035042,1651.0,612400.0,1807200.0
18125,20210301,201902,67000,臺南市,67000350,安南區,A6700035043,2857.0,843400.0,1932400.0
18126,20210301,201902,67000,臺南市,67000350,安南區,A6700035044,1383.0,240000.0,592900.0
18127,20210301,201902,67000,臺南市,67000350,安南區,A6700035045,1366.0,544400.0,971600.0
18128,20210301,201902,67000,臺南市,67000350,安南區,A6700035046,1576.0,439200.0,983100.0
18129,20210301,201902,67000,臺南市,67000350,安南區,A6700035047,2728.0,437400.0,1046500.0
18130,20210301,201902,67000,臺南市,67000350,安南區,A6700035048,1220.0,511200.0,1329700.0
18131,20210301,201902,67000,臺南市,67000350,安南區,A6700035049,3146.0,510000.0,1356000.0
18132,20210301,201902,67000,臺南市,67000350,安南區,A6700035050,2532.0,413300.0,739400.0
18133,20210301,201902,67000,臺南市,67000350,安南區,A6700035051,1373.0,446200.0,1095200.0
18134,20210301,201902,67000,臺南市,67000350,安南區,A6700035052,1467.0,446400.0,783800.0
18135,20210301,201902,67000,臺南市,67000350,安南區,A6700035053,1387.0,412200.0,856600.0
18136,20210301,201902,67000,臺南市,67000350,安南區,A6700035054,1658.0,503900.0,828600.0
18137,20210301,201902,67000,臺南市,67000350,安南區,A6700035055,1468.0,521900.0,1367200.0
18138,20210301,201902,67000,臺南市,67000350,安南區,A6700035056,1810.0,782200.0,2168400.0
18139,20210301,201902,67000,臺南市,67000350,安南區,A6700035057,53.0,9400.0,31800.0
18140,20210301,201902,67000,臺南市,67000350,安南區,A6700035058,1674.0,436000.0,1054400.0
18141,20210301,201902,67000,臺南市,67000350,安南區,A6700035059,2043.0,402700.00000000006,1187200.0
18142,20210301,201902,67000,臺南市,67000350,安南區,A6700035060,1308.0,380000.0,971800.0
18143,20210301,201902,67000,臺南市,67000360,安平區,A6700036001,1097.0,446900.0,1280400.0
18144,20210301,201902,67000,臺南市,67000360,安平區,A6700036002,54.0,10400.0,26000.0
18145,20210301,201902,67000,臺南市,67000360,安平區,A6700036003,2366.0,383100.0,946200.0
18146,20210301,201902,67000,臺南市,67000360,安平區,A6700036004,2335.0,900400.0000000001,2454200.0
18147,20210301,201902,67000,臺南市,67000360,安平區,A6700036005,1561.0,591300.0,1624600.0
18148,20210301,201902,67000,臺南市,67000360,安平區,A6700036006,1918.0,552300.0,1574700.0
18149,20210301,201902,67000,臺南市,67000360,安平區,A6700036007,2938.0,567200.0,1863100.0
18150,20210301,201902,67000,臺南市,67000360,安平區,A6700036008,2048.0,758800.0,2397200.0
18151,20210301,201902,67000,臺南市,67000360,安平區,A6700036009,1670.0,631200.0,1929900.0
18152,20210301,201902,67000,臺南市,67000360,安平區,A6700036010,2222.0,797099.9999999999,2779500.0
18153,20210301,201902,67000,臺南市,67000360,安平區,A6700036011,1529.0,546100.0,1707600.0
18154,20210301,201902,67000,臺南市,67000360,安平區,A6700036012,1984.0,927300.0,3164100.0000000005
18155,20210301,201902,67000,臺南市,67000360,安平區,A6700036013,1467.0,596600.0,1772300.0
18156,20210301,201902,67000,臺南市,67000360,安平區,A6700036014,2582.0,480000.0,1617000.0
18157,20210301,201902,67000,臺南市,67000360,安平區,A6700036015,1936.0,863800.0,2721700.0
18158,20210301,201902,67000,臺南市,67000360,安平區,A6700036016,2298.0,758300.0,2169200.0
18159,20210301,201902,67000,臺南市,67000360,安平區,A6700036017,1491.0,500100.0,1509500.0
18160,20210301,201902,67000,臺南市,67000360,安平區,A6700036018,1740.0,606400.0,1950200.0
18161,20210301,201902,67000,臺南市,67000360,安平區,A6700036019,2132.0,620400.0,1958500.0
18162,20210301,201902,67000,臺南市,67000360,安平區,A6700036020,2213.0,663000.0,1835400.0
18163,20210301,201902,67000,臺南市,67000360,安平區,A6700036021,2021.0,673700.0,1794500.0
18164,20210301,201902,67000,臺南市,67000360,安平區,A6700036022,1752.0,552300.0,1621699.9999999998
18165,20210301,201902,67000,臺南市,67000360,安平區,A6700036023,309.0,121400.0,326800.0
18166,20210301,201902,67000,臺南市,67000370,中西區,A6700037001,,0.0,0.0
18167,20210301,201902,67000,臺南市,67000370,中西區,A6700037002,2658.0,907300.0,2431500.0
18168,20210301,201902,67000,臺南市,67000370,中西區,A6700037003,4053.0,1540000.0,3690800.0
18169,20210301,201902,67000,臺南市,67000370,中西區,A6700037004,2120.0,610400.0,1569199.9999999998
18170,20210301,201902,67000,臺南市,67000370,中西區,A6700037005,2124.0,676300.0,1661600.0
18171,20210301,201902,67000,臺南市,67000370,中西區,A6700037006,2333.0,641600.0,1626900.0
18172,20210301,201902,67000,臺南市,67000370,中西區,A6700037007,2978.0,887600.0,2151700.0
18173,20210301,201902,67000,臺南市,67000370,中西區,A6700037008,2701.0,730699.9999999999,1984300.0
18174,20210301,201902,67000,臺南市,67000370,中西區,A6700037009,2747.0,1173400.0,4082400.0
18175,20210301,201902,67000,臺南市,67000370,中西區,A6700037010,2930.0,950000.0,2811800.0
18176,20210301,201902,67000,臺南市,67000370,中西區,A6700037011,2672.0,1009100.0,3185700.0
18177,20210301,201902,67000,臺南市,67000370,中西區,A6700037012,3491.0,1237300.0,3915500.0
18178,20210301,201902,67000,臺南市,67000370,中西區,A6700037013,3220.0,2490600.0,8764300.0
18179,20210301,201902,67000,臺南市,67000370,中西區,A6700037014,3335.0,1633899.9999999998,5623500.0
18180,20210301,201902,67000,臺南市,67000370,中西區,A6700037015,3586.0,1818800.0,5514500.0
18181,20210301,201902,67000,臺南市,67000370,中西區,A6700037016,2465.0,1063200.0,3583700.0
18182,20210301,201902,67000,臺南市,67000370,中西區,A6700037017,3604.0,1556500.0,4914400.0
18183,20210301,201902,67000,臺南市,67000370,中西區,A6700037018,3223.0,1309700.0,4203800.0
18184,20210301,201902,67000,臺南市,67000370,中西區,A6700037019,3185.0,1071000.0,3177400.0
18185,20210301,201902,67000,臺南市,67000370,中西區,A6700037020,3859.0,1184100.0,3370500.0
18186,20210301,201902,67000,臺南市,67000370,中西區,A6700037021,2741.0,1132800.0,3551100.0
18187,20210301,201902,67000,臺南市,67000370,中西區,A6700037022,2471.0,901500.0,2757200.0000000005
18188,20210301,201902,67000,臺南市,67000370,中西區,A6700037023,2207.0,827000.0,2528800.0
18189,20210301,201902,67000,臺南市,67000370,中西區,A6700037024,1845.0,788500.0,2542300.0
18190,20210301,201902,67000,臺南市,67000370,中西區,A6700037025,2449.0,963500.0,2849400.0
18191,20210301,201902,67000,臺南市,67000370,中西區,A6700037026,2455.0,705300.0,2060400.0
18192,20210301,201902,67000,臺南市,67000370,中西區,A6700037027,1598.0,601900.0,1764100.0
26984,20210301,201903,67000,臺南市,67000010,新營區,A6700001001,1601.0,532500.0,1313000.0
26985,20210301,201903,67000,臺南市,67000010,新營區,A6700001002,1374.0,423000.0,1121300.0
26986,20210301,201903,67000,臺南市,67000010,新營區,A6700001003,3818.0,606400.0,1370600.0
26987,20210301,201903,67000,臺南市,67000010,新營區,A6700001004,1810.0,546300.0,1273800.0
26988,20210301,201903,67000,臺南市,67000010,新營區,A6700001005,1637.0,588300.0,1606200.0
26989,20210301,201903,67000,臺南市,67000010,新營區,A6700001006,1777.0,482900.0,1116900.0
26990,20210301,201903,67000,臺南市,67000010,新營區,A6700001007,3611.0,623300.0,1600100.0
26991,20210301,201903,67000,臺南市,67000010,新營區,A6700001008,2448.0,646300.0,1721500.0
26992,20210301,201903,67000,臺南市,67000010,新營區,A6700001009,2236.0,675300.0,1666500.0
26993,20210301,201903,67000,臺南市,67000010,新營區,A6700001010,1797.0,469200.0,1035900.0
26994,20210301,201903,67000,臺南市,67000010,新營區,A6700001011,2776.0,553300.0,1505800.0000000002
26995,20210301,201903,67000,臺南市,67000010,新營區,A6700001012,2670.0,695800.0,1734600.0
26996,20210301,201903,67000,臺南市,67000010,新營區,A6700001013,2236.0,885400.0000000001,2429400.0
26997,20210301,201903,67000,臺南市,67000010,新營區,A6700001014,2288.0,829400.0,2527400.0
26998,20210301,201903,67000,臺南市,67000010,新營區,A6700001015,2412.0,961400.0,2957600.0
26999,20210301,201903,67000,臺南市,67000010,新營區,A6700001016,2736.0,1084500.0,3397400.0
27000,20210301,201903,67000,臺南市,67000010,新營區,A6700001017,2621.0,1166400.0,3617700.0
27001,20210301,201903,67000,臺南市,67000010,新營區,A6700001018,1837.0,649000.0,1884900.0
27002,20210301,201903,67000,臺南市,67000010,新營區,A6700001019,2034.0,704400.0,1934600.0
27003,20210301,201903,67000,臺南市,67000010,新營區,A6700001020,1929.0,588300.0,1592900.0
27004,20210301,201903,67000,臺南市,67000010,新營區,A6700001021,2284.0,751300.0,2162900.0
27005,20210301,201903,67000,臺南市,67000010,新營區,A6700001022,1710.0,441900.0,1171200.0
27006,20210301,201903,67000,臺南市,67000010,新營區,A6700001023,2039.0,702000.0,1830500.0
27007,20210301,201903,67000,臺南市,67000010,新營區,A6700001024,1392.0,424000.0,1101100.0
27008,20210301,201903,67000,臺南市,67000010,新營區,A6700001025,2984.0,531700.0,1394900.0
27009,20210301,201903,67000,臺南市,67000010,新營區,A6700001026,15.0,1800.0,4400.0
27010,20210301,201903,67000,臺南市,67000010,新營區,A6700001027,1487.0,424600.0,1065100.0
27011,20210301,201903,67000,臺南市,67000010,新營區,A6700001028,2980.0,356300.0,806400.0
27012,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002001,82.0,10700.0,31100.0
27013,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002002,3422.0,561700.0,1501300.0
27014,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002003,2490.0,393500.0,906200.0
27015,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002004,2287.0,822000.0,2299200.0
27016,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002005,2511.0,860100.0,2269800.0
27017,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002006,1823.0,544100.0,1412300.0
27018,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002007,2957.0,411000.0,945700.0
27019,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002008,8.0,900.0,1800.0
27020,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002009,4076.0,548200.0,1254700.0
27021,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002010,1592.0,372800.0,816300.0
27022,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002011,1492.0,461000.0,1080600.0
27023,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002012,,0.0,0.0
27024,20210301,201903,67000,臺南市,67000020,鹽水區,A6700002013,838.0,212400.0,455300.0
27025,20210301,201903,67000,臺南市,67000030,白河區,A6700003001,1376.0,360400.0,827200.0
27026,20210301,201903,67000,臺南市,67000030,白河區,A6700003002,2920.0,417000.0,1022800.0
27027,20210301,201903,67000,臺南市,67000030,白河區,A6700003003,1173.0,337900.0,820000.0
27028,20210301,201903,67000,臺南市,67000030,白河區,A6700003004,1645.0,445300.0,1082800.0
27029,20210301,201903,67000,臺南市,67000030,白河區,A6700003005,1305.0,367900.0,932000.0
27030,20210301,201903,67000,臺南市,67000030,白河區,A6700003006,1461.0,462000.0,1182700.0
27031,20210301,201903,67000,臺南市,67000030,白河區,A6700003007,2017.0,546400.0,1331500.0
27032,20210301,201903,67000,臺南市,67000030,白河區,A6700003008,1628.0,442900.0,1082700.0
27033,20210301,201903,67000,臺南市,67000030,白河區,A6700003009,1752.0,574700.0,1525500.0
27034,20210301,201903,67000,臺南市,67000030,白河區,A6700003010,2542.0,364600.0,918900.0
27035,20210301,201903,67000,臺南市,67000030,白河區,A6700003011,1596.0,591200.0,1908500.0
27036,20210301,201903,67000,臺南市,67000040,柳營區,A6700004001,1369.0,398100.0,949200.0
27037,20210301,201903,67000,臺南市,67000040,柳營區,A6700004002,8.0,800.0,1800.0
27038,20210301,201903,67000,臺南市,67000040,柳營區,A6700004003,2595.0,374600.0,802900.0000000001
27039,20210301,201903,67000,臺南市,67000040,柳營區,A6700004004,1729.0,514800.0,1304600.0
27040,20210301,201903,67000,臺南市,67000040,柳營區,A6700004005,1737.0,513600.0,1234100.0
27041,20210301,201903,67000,臺南市,67000040,柳營區,A6700004006,1503.0,378800.0,927400.0
27042,20210301,201903,67000,臺南市,67000040,柳營區,A6700004007,3334.0,684900.0,1934300.0
27043,20210301,201903,67000,臺南市,67000040,柳營區,A6700004008,3256.0,445900.00000000006,1056800.0
27044,20210301,201903,67000,臺南市,67000040,柳營區,A6700004009,1720.0,396700.0,849400.0
27045,20210301,201903,67000,臺南市,67000040,柳營區,A6700004010,2617.0,323900.0,741900.0
27046,20210301,201903,67000,臺南市,67000050,後壁區,A6700005001,1560.0,452400.0,1087400.0
27047,20210301,201903,67000,臺南市,67000050,後壁區,A6700005002,2120.0,558900.0,1334900.0
27048,20210301,201903,67000,臺南市,67000050,後壁區,A6700005003,2037.0,636000.0,1564300.0
27049,20210301,201903,67000,臺南市,67000050,後壁區,A6700005004,27.0,5200.0,12900.0
27050,20210301,201903,67000,臺南市,67000050,後壁區,A6700005005,1560.0,520400.0,1354300.0
27051,20210301,201903,67000,臺南市,67000050,後壁區,A6700005006,1655.0,396700.0,907300.0
27052,20210301,201903,67000,臺南市,67000050,後壁區,A6700005007,1653.0,430200.00000000006,963900.0
27053,20210301,201903,67000,臺南市,67000050,後壁區,A6700005008,1659.0,599400.0,1594500.0
27054,20210301,201903,67000,臺南市,67000050,後壁區,A6700005009,1999.0,467200.0,1047100.0
27055,20210301,201903,67000,臺南市,67000050,後壁區,A6700005010,4079.0,466500.0,1040100.0
27056,20210301,201903,67000,臺南市,67000050,後壁區,A6700005011,62.0,1500.0,3200.0
27057,20210301,201903,67000,臺南市,67000060,東山區,A6700006001,1270.0,348800.0,860300.0
27058,20210301,201903,67000,臺南市,67000060,東山區,A6700006002,1088.0,275200.0,659100.0
27059,20210301,201903,67000,臺南市,67000060,東山區,A6700006003,997.0,271500.0,619400.0
27060,20210301,201903,67000,臺南市,67000060,東山區,A6700006004,,0.0,0.0
27061,20210301,201903,67000,臺南市,67000060,東山區,A6700006005,1988.0,279800.0,608800.0
27062,20210301,201903,67000,臺南市,67000060,東山區,A6700006006,1986.0,239800.0,524200.0
27063,20210301,201903,67000,臺南市,67000060,東山區,A6700006007,1322.0,310200.0,710100.0
27064,20210301,201903,67000,臺南市,67000060,東山區,A6700006008,1457.0,340200.0000000001,774900.0
27065,20210301,201903,67000,臺南市,67000060,東山區,A6700006009,1328.0,271800.0,576300.0
27066,20210301,201903,67000,臺南市,67000060,東山區,A6700006010,3251.0,308400.0,706200.0
27067,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007001,5151.0,1472600.0,4347500.0
27068,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007002,2757.0,772300.0,2150000.0
27069,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007003,4258.0,645600.0,1481000.0
27070,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007004,2436.0,889900.0,2626800.0
27071,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007005,2175.0,983200.0,2959400.0
27072,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007006,4775.0,716100.0,1909400.0
27073,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007007,3418.0,1243800.0,3632800.0
27074,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007008,2219.0,675100.0,1898300.0
27075,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007009,2264.0,785200.0,2188100.0
27076,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007010,2260.0,718199.9999999999,1979800.0
27077,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007011,2405.0,997200.0,2894100.0000000005
27078,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007012,2507.0,687700.0,1638899.9999999998
27079,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007013,2719.0,794300.0000000001,1821900.0
27080,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007014,42.0,7100.0,22100.0
27081,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007015,5260.0,670200.0,1488000.0
27082,20210301,201903,67000,臺南市,67000070,麻豆區,A6700007016,3202.0,661200.0,1369500.0
27083,20210301,201903,67000,臺南市,67000080,下營區,A6700008001,20.0,1800.0,4800.0
27084,20210301,201903,67000,臺南市,67000080,下營區,A6700008002,1244.0,273100.0,602800.0
27085,20210301,201903,67000,臺南市,67000080,下營區,A6700008003,1986.0,587700.0,1489400.0
27086,20210301,201903,67000,臺南市,67000080,下營區,A6700008004,1949.0,496800.0,1172100.0
27087,20210301,201903,67000,臺南市,67000080,下營區,A6700008005,1737.0,514900.0,1226500.0
27088,20210301,201903,67000,臺南市,67000080,下營區,A6700008006,1962.0,515200.00000000006,1244000.0
27089,20210301,201903,67000,臺南市,67000080,下營區,A6700008007,2174.0,585700.0,1398899.9999999998
27090,20210301,201903,67000,臺南市,67000080,下營區,A6700008008,3964.0,509200.0,1279200.0
27091,20210301,201903,67000,臺南市,67000080,下營區,A6700008009,1638.0,432400.0,1041000.0
27092,20210301,201903,67000,臺南市,67000080,下營區,A6700008010,3273.0,413700.0,985500.0
27093,20210301,201903,67000,臺南市,67000090,六甲區,A6700009001,1960.0,650800.0,1692600.0
27094,20210301,201903,67000,臺南市,67000090,六甲區,A6700009002,2167.0,535200.0,1298600.0000000002
27095,20210301,201903,67000,臺南市,67000090,六甲區,A6700009003,1574.0,473000.0,1066100.0
27096,20210301,201903,67000,臺南市,67000090,六甲區,A6700009004,1397.0,290300.0,611100.0
27097,20210301,201903,67000,臺南市,67000090,六甲區,A6700009005,3138.0,411100.0,906700.0
27098,20210301,201903,67000,臺南市,67000090,六甲區,A6700009006,2695.0,410100.0,988500.0
27099,20210301,201903,67000,臺南市,67000090,六甲區,A6700009007,2257.0,723500.0,1942500.0
27100,20210301,201903,67000,臺南市,67000090,六甲區,A6700009008,2924.0,383400.00000000006,856700.0
27101,20210301,201903,67000,臺南市,67000090,六甲區,A6700009009,1641.0,403000.0,967600.0
27102,20210301,201903,67000,臺南市,67000100,官田區,A6700010001,1510.0,536800.0,1461500.0
27103,20210301,201903,67000,臺南市,67000100,官田區,A6700010002,2043.0,479700.0,1084900.0
27104,20210301,201903,67000,臺南市,67000100,官田區,A6700010003,1629.0,609800.0,1591900.0
27105,20210301,201903,67000,臺南市,67000100,官田區,A6700010004,1821.0,436100.0,984500.0
27106,20210301,201903,67000,臺南市,67000100,官田區,A6700010005,2857.0,387200.0,865500.0
27107,20210301,201903,67000,臺南市,67000100,官田區,A6700010006,1388.0,364700.0,906400.0
27108,20210301,201903,67000,臺南市,67000100,官田區,A6700010007,1631.0,449600.0,1074600.0
27109,20210301,201903,67000,臺南市,67000100,官田區,A6700010008,1684.0,421600.0,1023000.0
27110,20210301,201903,67000,臺南市,67000100,官田區,A6700010009,5.0,300.0,200.0
27111,20210301,201903,67000,臺南市,67000110,大內區,A6700011001,1528.0,395700.0,844300.0000000001
27112,20210301,201903,67000,臺南市,67000110,大內區,A6700011002,4114.0,528100.0,1201800.0
27113,20210301,201903,67000,臺南市,67000110,大內區,A6700011003,5.0,1400.0000000000002,3300.0
27114,20210301,201903,67000,臺南市,67000110,大內區,A6700011004,944.0,212500.0,451900.0
27115,20210301,201903,67000,臺南市,67000110,大內區,A6700011005,1948.0,525900.0,1238700.0
27116,20210301,201903,67000,臺南市,67000120,佳里區,A6700012001,1707.0,479000.0,1148400.0
27117,20210301,201903,67000,臺南市,67000120,佳里區,A6700012002,1720.0,465800.0,1005000.0
27118,20210301,201903,67000,臺南市,67000120,佳里區,A6700012003,4469.0,740699.9999999999,1776100.0000000002
27119,20210301,201903,67000,臺南市,67000120,佳里區,A6700012004,1829.0,483300.0,1001300.0
27120,20210301,201903,67000,臺南市,67000120,佳里區,A6700012005,4696.0,691200.0,1725200.0
27121,20210301,201903,67000,臺南市,67000120,佳里區,A6700012006,1978.0,584600.0,1458700.0
27122,20210301,201903,67000,臺南市,67000120,佳里區,A6700012007,2715.0,814700.0,1966200.0
27123,20210301,201903,67000,臺南市,67000120,佳里區,A6700012008,2244.0,684300.0000000001,1799700.0
27124,20210301,201903,67000,臺南市,67000120,佳里區,A6700012009,3981.0,556800.0,1319000.0
27125,20210301,201903,67000,臺南市,67000120,佳里區,A6700012010,3748.0,482200.0,1168000.0
27126,20210301,201903,67000,臺南市,67000120,佳里區,A6700012011,1803.0,886600.0,2744400.0
27127,20210301,201903,67000,臺南市,67000120,佳里區,A6700012012,2843.0,1111500.0,3326300.0
27128,20210301,201903,67000,臺南市,67000120,佳里區,A6700012013,3993.0,764300.0000000001,2076500.0
27129,20210301,201903,67000,臺南市,67000120,佳里區,A6700012014,2363.0,807300.0,2314600.0
27130,20210301,201903,67000,臺南市,67000120,佳里區,A6700012015,2119.0,759700.0,1953300.0
27131,20210301,201903,67000,臺南市,67000120,佳里區,A6700012016,2242.0,752700.0,2032400.0
27132,20210301,201903,67000,臺南市,67000120,佳里區,A6700012017,2462.0,793700.0,1936500.0
27133,20210301,201903,67000,臺南市,67000120,佳里區,A6700012018,2471.0,798300.0,2105200.0
27134,20210301,201903,67000,臺南市,67000120,佳里區,A6700012019,3757.0,614300.0,1539100.0
27135,20210301,201903,67000,臺南市,67000120,佳里區,A6700012020,5392.0,716900.0,1725400.0
27136,20210301,201903,67000,臺南市,67000130,學甲區,A6700013001,7.0,800.0,2000.0
27137,20210301,201903,67000,臺南市,67000130,學甲區,A6700013002,957.0,338000.0,922400.0
27138,20210301,201903,67000,臺南市,67000130,學甲區,A6700013003,64.0,20500.0,50900.0
27139,20210301,201903,67000,臺南市,67000130,學甲區,A6700013004,1784.0,228300.0,531900.0
27140,20210301,201903,67000,臺南市,67000130,學甲區,A6700013005,1390.0,592700.0,1622900.0
27141,20210301,201903,67000,臺南市,67000130,學甲區,A6700013006,2009.0,562600.0,1329900.0
27142,20210301,201903,67000,臺南市,67000130,學甲區,A6700013007,3789.0,528100.0,1234100.0
27143,20210301,201903,67000,臺南市,67000130,學甲區,A6700013008,2486.0,824000.0,2285700.0
27144,20210301,201903,67000,臺南市,67000130,學甲區,A6700013009,2697.0,647800.0,1464400.0
27145,20210301,201903,67000,臺南市,67000130,學甲區,A6700013010,1400.0,481700.0,1248900.0
27146,20210301,201903,67000,臺南市,67000130,學甲區,A6700013011,1787.0,590100.0,1391399.9999999998
27147,20210301,201903,67000,臺南市,67000130,學甲區,A6700013012,1852.0,461400.0,1084900.0
27148,20210301,201903,67000,臺南市,67000140,西港區,A6700014001,4805.0,858199.9999999999,2266200.0
